Country/Region;Population;Area;Maximum;Per 100,000 inh.;Comments;2020-01-22;2020-01-23;2020-01-24;2020-01-25;2020-01-26;2020-01-27;2020-01-28;2020-01-29;2020-01-30;2020-01-31;2020-02-01;2020-02-02;2020-02-03;2020-02-04;2020-02-05;2020-02-06;2020-02-07;2020-02-08;2020-02-09;2020-02-10;2020-02-11;2020-02-12;2020-02-13;2020-02-14;2020-02-15;2020-02-16;2020-02-17;2020-02-18;2020-02-19;2020-02-20;2020-02-21;2020-02-22;2020-02-23;2020-02-24;2020-02-25;2020-02-26;2020-02-27;2020-02-28;2020-02-29;2020-03-01;2020-03-02;2020-03-03;2020-03-04;2020-03-05;2020-03-06;2020-03-07;2020-03-08;2020-03-09;2020-03-10;2020-03-11;2020-03-12;2020-03-13;2020-03-14;2020-03-15;2020-03-16;2020-03-17;2020-03-18;2020-03-19;2020-03-20;2020-03-21;2020-03-22;2020-03-23;2020-03-24;2020-03-25;2020-03-26;2020-03-27;2020-03-28;2020-03-29;2020-03-30;2020-03-31;2020-04-01;2020-04-02;2020-04-03;2020-04-04;2020-04-05;2020-04-06;2020-04-07;2020-04-08;2020-04-09;2020-04-10;2020-04-11;2020-04-12;2020-04-13;2020-04-14;2020-04-15;2020-04-16
Ghana;31072940;227540;641;2.0628881593;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1.5;2;4;6;11;14;18;22;48;87;126;131;133;144;148.5;153;187;196
Gibraltar;33691;10;131;388.8278768811;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;3;8;10;11.6666666667;13.3333333333;15;18.6666666667;22.3333333333;26;35;55;56;65;69;75;81;88
Greece;10423054;128900;2207;21.1742163093;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;2.5;3;3.6666666667;3.3333333333;4;25;39;33;58;64;69;77;118.5;162;196;293;316;338;368;403.5;432;462;551;616;662;738;805;874;968;1058;1113;1213;1313;1439
Greenland;56770;2166086;11;19.3764312137;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;2;4;4.5;5;6;8;10;10.125;10.25;10.375;10.5;10.625;10.75
Grenada;112523;340;14;12.441900767;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;7;7.6666666667;8.3333333333;9;9.25;9.5;9.75;10
Guadeloupe;390253;1690;145;37.1553838151;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;14;21;27;38;46;51;55;60.5;65;74.6666666667;84.3333333333;94;98;102;106;117;120
Guatemala;17915568;107160;196;1.0940205747;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;6.5;8;11;15;17;17;18;21;22;25;31;30;31;33;34;42
Guinea;13132795;245720;438;3.3351620885;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;2;2;4;5;6;7;8;12;16;22;26;29;51
Guinea-Bissau;1968001;28120;43;2.1849582394;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;8;8.5;9;12
Guyana;786552;196850;55;6.992544676;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4.5;5;7.4;7.8;10.2;12.6;15;16;0;0;0.5;1.25;2;3.3333333333;4.6666666667;6;13;15
Haiti;11402528;27560;41;0.3595693867;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;5;6;7;7.75;9.5;11.25;12;12.3333333333;12.6666666667;13;14
Honduras;9904607;111890;426;4.3010288041;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;1;0;0;1;0;0;9;10;4;8;11;14;29;45;71;85;114;115;141;184
Hungary;9660351;90530;1652;17.1008279099;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;2;2;3;6;9;19;19;24;34;38;52;59;71;97;129;140;168;195;223;258;309;338;370;391;443
Iceland;341243;100250;1739;509.6075230847;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;6;10;25;33;43;49;53;57;67;83;101;132;154;169;178;218;248;326;405;469;564;582;642;731;796;883;955;1012;1078;1127;1212;1311
India;1380004385;2973190;13430;0.9731853135;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;1;1;1;3;13.5;25;26;26;30;32;33;46;50;53;62;78;86;87;107;98;122;172;244;297;363;386;479;501;641;699;693;893;1004;1593;2095
Indonesia;273523615;1811570;5516;2.0166448882;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;12;36;70;141;188;259;316;370;465;550;613;740;828;912;1015;1069;1208;1294
Iran;83992949;1628550;77995;92.8589851036;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;254;648;1348;1787;2229;3314;4267;4881;5349;6108;6923;7841;8986;10212;11298;12234;13271;14325;15247;16350;17158;18035;19310;20939;23024;25296;28100;31051;33835;36910;39922;42816;45599
Iraq;40222493;434320;1434;3.5651693693;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;9;16;21;23;24.5;23;37;40;42.5;44;52;55;61;68;74;78;104;112;138;154;158;172;202;251;277;313;388;434;471;552;616;649;692
Ireland;4937786;68890;13271;268.7641789255;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;9;15;15.5;15;15;27;34;47.5;68;93;103;115;152;207;459;563;648;748;951;1119;1329;1556;1834;2095;2281;2545;2829;3003;3363
Israel;8655535;21640;12758;147.3970124319;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;2;3;4;7;10;11;12;15;20;37;42;60;67;72;74;92;114;143;198;202;230;278;391;489;668;834;1014;1173;2296;2607;2940;3518;4144;4579;5235;5962;6715
Italy;60461826;294140;168941;279.4176279096;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;111;453;604;1058;1899;3095;3329;4959;6846;8526;11134;13968;16389;19078;22558;27120;32340;38216;43251;47404;52049;56717;62310;67649;73004;77790;81274;84725;88929;93072
Ivory Coast;26378274;318000;654;2.4793130892;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;4;5;8;10.5;13;16.5;22;70;77;93;98;129;160;162;173;184;188
Jamaica;2961167;10830;143;4.8291771454;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;7;8;9;10;11;10;12;13;14.5;16;17;18;22;23.3333333333;24.6666666667;26;28;32;36;39;42
Japan;126476461;364555;8626;6.8202414361;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;4;5.5;7;9;10;14;19;19.6666666667;20.3333333333;21;22;23;24;24.5;25;25.6666666667;26.3333333333;26;24.5;25;38;53;60;68;78;88;99;116;141;149;160;174;198;209;219;234;247;264;302;331;387;426;461;469;538;594;623;652;721;785;804.5;822;832;862;900;930;1024;1043;1101;1214;1293;1369;1594;1758;1786.5;1810;2032;2317
Jordan;10203134;88780;402;3.9399658968;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;0;0;5;12;29;47;64;80;93.5;107;121;148;166;205;228;239;252;261;267;271;292
Kazakhstan;18776707;2699700;1402;7.4666979679;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;5;8;9;31;32;41;43;48;54;56;66;74;103;140;218;274;290;329;364;418
Kenya;53771296;569140;234;0.4351764183;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;4;5.6666666667;8.3333333333;11;10;19;22;24;27.5;31;34;41;50;71;99
Korea, South;51269185;97230;10613;20.7005436111;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;3;4;5.75;7.5;9.25;11;12;15;15.5;16;19;22;22;22.5;19;19;18;16.2;15.4;15.6;12.8;12;2;3;32.5;69;162;389;552;780;923;1201;1700;2271;3078;3661;4260;5105;5537;5997;6499;6939;7203;7367;7393;7629;7738;7840;7942;8010;8078;8158;8248;8396;8478;8622;8778;8813;8845;8937;9037;9124;9267;9369;9444;9564;9662;9747
Kosovo;1810463;10.877;449;24.8002858937;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66;79;84;87;96;104;117;114.5
Kuwait;4270571;17820;1524;35.6860944356;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;11;26;43;45;48.6666666667;52.3333333333;56;56.6666666667;57.3333333333;58;59.5;61;64;66.5;69;72;80;92;104;112;123;130;142;148;159;175;187;188;190;194;207;224;234;254;264;286;314;339
Kyrgyzstan;6524195;191800;466;7.1426436518;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;5;13;14;12;38;40;47;53;66;79;89;102;106;111
Laos;7275560;230800;19;0.2611482827;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;6;7;8;8.3333333333;8.6666666667;9;10;10.25
Latvia;1886198;62200;675;35.7862748237;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;2;6;8;10;13.5;17;26;30;34;49;71;86;110;123;138;179;195;219;241;277;302;342;371;393;441;453
Lebanon;6825445;10230;663;9.7136523699;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;1;7;10;11;12;12;18;23;28;32.5;37;55;63;69;85;100;104;108;119;141;146;170;230;248;299;314;349;371;392;418;426;449;458;473
Liberia;5057681;96320;59;1.166542532;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0.5
Libya;6871292;1759540;49;0.7131118864;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;7;8;9;9.5;10
Liechtenstein;38128;160;79;207.1968107428;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;4;5;6;7;28;31;34;36;43;50;51.6666666667;53.3333333333;55;56.5;58;59.5;61;67;70.5;74
Lithuania;2722289;62674;1128;41.4357182503;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;1;1;5;10;17;19;27;40;72;130;164;194;259;283;336;371;437;467;508;551;617
Luxembourg;625978;2590;3444;550.179079776;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;19;33;38;55;117;174;305;453;639;762;834;1055;1287;1401;1551;1769;1884;1919;2111;2250;2418
MS Zaandam;Not defined;Not defined;9;0;Missing Country;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7
Madagascar;27691018;581795;111;0.4008520019;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;12;17;19;23;26;32.5;39;43;57;58;59
Malawi;19129952;94280;16;0.0836384744;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Malaysia;32365999;328550;5182;16.0106289319;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4;5;6;7;8;8.4;8.8;9.2;9.6;10;12;13.3333333333;14.6666666667;16;17;18;18.3333333333;18.6666666667;19;20.5;22;22.0833333333;22.1666666667;22.25;22.3333333333;22.4166666667;22.5;22.5833333333;22.6666666667;22.75;22.8333333333;22.9166666667;23;24;25;29;32.5;34;48;64.5;80;89;89;103;113;129;150;171;211;393;529;630;745;850;977;1126;1245;1456;1561;1731;1964;2091;2247;2394;2549;2684;2825;3032
Maldives;540544;300;25;4.6249704002;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;5;6;8;8.5;9;10;13;13.25;13.5;13.75;14;14.25;14.5;14.75;15;15.25;15.5;15.75;16;16.5;17;17.5;18;19;19.0909090909
Mali;20250833;1220190;171;0.844409709;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;11;12.5;15;15;18;23
Malta;441543;320;412;93.3091454286;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;5;6;9;12;18;21;30;38;45.5;53;64;73;90;107;110;128;132;137;146;148;153;166;185;193
Mauritania;4649658;1030700;7;0.150548707;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;1;1;1;1;1;2;2;4;4.3333333333;4.6666666667;5;5.1111111111;5.2222222222
Mauritius;1271768;2030;324;25.4763447421;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;7;21;29;35;41;74;85;93;98;119;134;152;160
Mexico;128932753;1943950;5847;4.5349221699;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;5;5.2;5.4;5.6;4.8;5;4.5;5;4.3333333333;3.6666666667;3;6;11;14;25;33;54;64;81;114;143;172;222;242;264;301;391;484;575;697;762;809;929
Moldova;4033963;32850;2154;53.3966226264;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;4;10;21;24.5;26;34.5;43;58;68;79;90;103;122;148;170;201;232;263;313;377;451
Monaco;39242;1;93;236.9909790531;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;6;7;8;9;10;16;22;24.6666666667;27.3333333333;30;32;41;43;45;48;51;52;57
Mongolia;3278290;1553560;31;0.9456149395;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;5;6;7.3333333333;8.6666666667;10;10.2;10.4;10.6;10.8;11;11.5;12;12.5;13;13.5;14;14.2
Montenegro;628066;13450;303;48.2433374836;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;12;15.5;19;25;45;50;67;80;82;82;88;105;119;140
Morocco;36910560;446300;2283;6.1852217902;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;10;19;29;37;45;63;80;132;178;238;291;361;430;491;527;578
Mozambique;31255435;786380;31;0.0991827501;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;5;7;7.5;8;8.5;9;9.5;10;11
Namibia;2540905;823290;16;0.6296968993;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;3;3;3;3;4;7;7.5;8;9;10;11;12;13;14;14.5
Nepal;29136808;143350;16;0.0549133591;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;3;3;4;5;5.2;5.4;5.6;5.8;6
Netherlands;17134872;33720;29214;170.4944162991;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;22;52;86;108;106;147;219.5;258;320;364;549;666;878;1121;1507;1980;2438;2882;3459;4164;5035;6092;7119;8129;8927;9650;10480;11382
Netherlands Aruba;106766;180;95;88.9796377124;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;3;4;4.5;5;7;9;10.5;12;17;28;33;46;50;52.5;55;56.5;58
Netherlands Curacao;164093;444;14;8.5317472409;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;3;5;5.6666666667;6.3333333333;7;8;9;10;10.2857142857;10.5714285714;10.8571428571
New Caledonia;285498;18280;18;6.3047727129;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;4;6;8;10;14;14.5;15;15.25;15.5;15.75;16;17;18
New Zealand;4822233;263310;1401;29.0529304577;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;3;3;4;5;5.1428571429;5.2857142857;5.4285714286;5.5714285714;5.7142857143;5.8571428571;6;7;9;11;19;27;38;51;101;127.5;154;204;282;366;447;510;584;638;699;788
Nicaragua;6624554;120340;9;0.1358582027;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;3;3.3333333333;3.6666666667;4;4.2;4.4
Niger;24206644;1266700;584;2.4125607829;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.6666666667;4.3333333333;6;15;36.5;60;84
