Country/Region;Population;Area;Maximum;Per 100,000 inh.;Comments;2020-01-22;2020-01-23;2020-01-24;2020-01-25;2020-01-26;2020-01-27;2020-01-28;2020-01-29;2020-01-30;2020-01-31;2020-02-01;2020-02-02;2020-02-03;2020-02-04;2020-02-05;2020-02-06;2020-02-07;2020-02-08;2020-02-09;2020-02-10;2020-02-11;2020-02-12;2020-02-13;2020-02-14;2020-02-15;2020-02-16;2020-02-17;2020-02-18;2020-02-19;2020-02-20;2020-02-21;2020-02-22;2020-02-23;2020-02-24;2020-02-25;2020-02-26;2020-02-27;2020-02-28;2020-02-29;2020-03-01;2020-03-02;2020-03-03;2020-03-04;2020-03-05;2020-03-06;2020-03-07;2020-03-08;2020-03-09;2020-03-10;2020-03-11;2020-03-12;2020-03-13;2020-03-14;2020-03-15;2020-03-16;2020-03-17;2020-03-18;2020-03-19;2020-03-20;2020-03-21;2020-03-22;2020-03-23;2020-03-24;2020-03-25;2020-03-26;2020-03-27;2020-03-28;2020-03-29;2020-03-30;2020-03-31;2020-04-01;2020-04-02;2020-04-03;2020-04-04;2020-04-05;2020-04-06;2020-04-07;2020-04-08;2020-04-09;2020-04-10;2020-04-11;2020-04-12;2020-04-13;2020-04-14;2020-04-15;2020-04-16;Last Trend
Australia Northern Territory;245869;1419630;28;11.3881782575;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0661807662;0.0658474685;0.0717005606;0.0893395026;0.0941345103;0.0918237593;0.0756515335;0.0504068587;0.0287373447;0.009133368;0.0029985344;0;0;0;0;0;
Australia Queensland;5095100;1851736;1001;19.6463268631;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.06573058;0.0622328687;0.0636949958;0.0737499618;0.1109466689;0.1582921853;0.2167633918;0.2704950009;0.2784954512;0.2585749955;0.2195381086;0.2213768513;0.2461450611;0.2761464002;0.2897015133;0.2609995285;0.2328863412;0.2053905237;0.1903248972;0.168779851;0.1445185377;0.1218823363;0.1025772296;0.0878354635;0.0724359607;0.0646670563;0.0602045595;0.0571686437;0.049031055;0.0370008355;0.0263599441;0.0177357512;0.0137080852;0.0119717126;0.011564672;0.0108998343;0.0099220224;0.0092215366;0.007859822;0.0064399193;0.002002002
Australia South Australia;1751693;1044353;433;24.7189433308;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.2015321509;0.1945761324;0.1736002663;0.1800375249;0.2167633918;0.280374801;0.330294862;0.3359665406;0.2935154998;0.2324702323;0.1783899316;0.1358265895;0.1004817771;0.0788954047;0.0668133141;0.0652475973;0.0645952479;0.0592204584;0.0468943679;0.0311068778;0.0187950352;0.0113094381;0.0073444346;0.0072556148;0.0088043707;0.0096129839;0.0085046715;0.0062748176;0.0040216158;0.0022580061;0
Australia Tasmania;534281;90758;169;31.6312951424;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.2285075728;0.2295763059;0.2194770294;0.2014057071;0.188299669;0.1742157705;0.1418583454;0.101616881;0.0607502606;0.0375567873;0.0258356431;0.0278289665;0.0333213779;0.0406036078;0.0438036367;0.0483675069;0.0600493041;0.0748406385;0.092413329;0.0957097405;0.0866475146;0.0783041123;0.0679021646;0.0622414577;0.0119760479
Australia Victoria;6594804;237657;1299;19.6973253489;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.1036948967;0.1397535285;0.1812665932;0.2168173036;0.2533128934;0.2734258046;0.272528077;0.2693948;0.259918761;0.2722241897;0.2772088236;0.2708122639;0.2838484066;0.2697577831;0.2497547049;0.214571246;0.1579607712;0.127001596;0.1154856297;0.1263525624;0.129656092;0.1259197413;0.1105496026;0.0955088784;0.0794663951;0.0658928396;0.0536394222;0.0393025845;0.0305404891;0.0242143709;0.0214864325;0.0194514733;0.0174756904;0.0146294893;0.0123684683;0.0106280589;0.0090489026;0.0075323788;0
Australia Western Australia;2621680;2642753;532;20.2923316347;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.2195082169;0.2186585963;0.2229770115;0.260890588;0.3066391824;0.312340432;0.3028009825;0.2592606567;0.2210028635;0.1842924894;0.1510122509;0.1296367998;0.1158059564;0.1059444666;0.0983133295;0.0819773933;0.0640287041;0.0504250691;0.041454695;0.0393540888;0.0340664512;0.0300204245;0.025677226;0.0237857103;0.0229593291;0.0212739035;0.0168522913;0.0128247229;0.0095167486;0.0085196156;0.0047214353
Austria;9006398;82409;14476;160.7301831431;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.3480020255;0.3677823999;0.362925333;0.3514703138;0.3368831201;0.3233858166;0.3529181496;0.3681336988;0.3785773151;0.364828499;0.321667842;0.2860084313;0.2538997412;0.2430144997;0.2244267971;0.2176338472;0.2148159729;0.2186972355;0.2076265133;0.1927786513;0.1668980861;0.1438759916;0.1265560998;0.1067545295;0.0913097462;0.075095961;0.0668682366;0.0575119434;0.0476314353;0.0375494107;0.0306439384;0.0261072324;0.0241177447;0.0236749709;0.024107891;0.0236054791;0.0218955907;0.0185806526;0.0151945664;0.0120807553;0.0103218259;0.009765625
Azerbaijan;10139177;82658;1283;12.6538869969;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.1406927576;0.1728003286;0.1975781191;0.2035005811;0.1943889681;0.1699878736;0.1460826334;0.135935205;0.1312898821;0.1431576687;0.147187449;0.1605081006;0.189207115;0.2029046566;0.2187610399;0.2176999385;0.1969548023;0.1866633419;0.1742215565;0.1599361858;0.1499526064;0.1358526666;0.1336847718;0.1274211804;0.1243733175;0.1233406939;0.119146519;0.1125241217;0.0961249476;0.0759839142;0.0588544048;0.0486813567;0.0436149979;0.0239425379
Bahamas;393244;10010;53;13.4776372939;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.186840522;0.189207115;0.1639288101;0.119627769;0.0814875503;0.0625455521;0.0693660504;0.0842082952;0.0951780961;0.0926605988;0.0715946289;0.0517616689;0.0374745172;0.0331940729;0.0327430633;0.0392156863
Bahrain;1701575;760;1700;99.9074386965;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.10922078;0.0907477322;0.0796536103;0.0616093093;0.0507489774;0.0809313002;0.1159990049;0.1442496849;0.1528595094;0.189207115;0.2107539065;0.2209471672;0.2016092834;0.1198185658;0.0630827817;0.0252754762;0.0347334774;0.0491222107;0.0615270045;0.0696742695;0.0699678135;0.0745699318;0.0772658748;0.0816186794;0.082548625;0.072248818;0.061422112;0.0494503218;0.0409530969;0.0416311627;0.0420888747;0.0540907246;0.0604096164;0.0609313184;0.0568906036;0.0477609499;0.0473519736;0.0451514753;0.051783628;0.0529044462;0.0590695957;0.0672740901;0.0883424116;0.1117222975;0.1244854241;0.1211182398;0.0173548773
Bangladesh;164689383;130170;1572;0.9545241905;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.1999378904;0.1803648131;0.1631910261;0.1467248231;0.1194780561;0.0911423486;0.0631463076;0.0406288839;0.0272664028;0.0235050031;0.0265130347;0.0403053062;0.059026922;0.0920206439;0.1493971368;0.216910923;0.2819244855;0.3427926942;0.3637664;0.3474007996;0.3186723948;0.2791183393;0.2582089055;0.2529330264;0.2572275125;0.2770105605
Barbados;287375;430;75;26.0983036103;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.1009918499;0.108354913;0.1142884286;0.110850287;0.1053988081;0.096543307;0.1031757551;0.1034560793;0.102801035;0.0877573059;0.0691364002;0.0591409286;0.0503183698;0.0412726336;0.0294037751;0.0238032104;0.021881111;0.0220450605;0.0199192787;0.0171507961;0.0273972603
Belarus;9449323;202910;4204;44.4899597569;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.2278260149;0.1727092621;0.1446467871;0.1612061509;0.1618507285;0.1439755803;0.1111318764;0.0779123359;0.0513890928;0.0380420787;0.0347685323;0.0517422767;0.0793636713;0.1128494807;0.1312420988;0.1227667771;0.1641618988;0.1973401834;0.2544606125;0.3008403391;0.2848628677;0.2692558467;0.2445475334;0.2602584641;0.2774871514;0.2796694365;0.2677173812;0.2264855522;0.1796480778;0.149159062;0.1338170736;0.1276824034
Belgium;11589623;30280;34809;300.346266656;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.6306144328;0.4034059978;0.2574334297;0.2078878988;0.2114360154;0.2428438813;0.2701211288;0.2683207869;0.2490192741;0.2244923394;0.2066520229;0.2042745905;0.2115636809;0.2230253963;0.2180729085;0.1981514467;0.1718372413;0.1618753933;0.1667571267;0.1869474095;0.2044769828;0.1985971848;0.1777504333;0.1428052538;0.1147550016;0.0965810103;0.0922963289;0.0917510144;0.0878228367;0.0800213075;0.0706113984;0.0648615598;0.0622991889;0.0617097976;0.0615442325;0.0574581435;0.0503669941;0.0457565609;0.0422184603;0.036815298
Belize;397628;22810;18;4.526844186;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0991273354;
Benin;12123200;112760;35;0.2887026528;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.1506351789;0.1438883238;0.1256064151;0.1004351119;0.0774211476;0.0550241429;0.0350040549;0.0167500092;0.0054300638;0;
Bermuda;62278;50;81;130.0619801535;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.1576669261;0.1448604402;0.1104769512;0.0720738176;0.0418883725;0.0282190506;0.0316640808;0.0417096609;0.0549377116;0.0640534924;0.0670932086;0.0648443168;0.0685496954;0.0787430975;0.0938006346;0.0974587663;0
Bhutan;771608;38117;5;0.6479974287;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bolivia;11673021;1083300;441;3.7779423167;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0648443168;0.0953298353;0.1386813947;0.1728003286;0.1855196067;0.1666679454;0.1571811124;0.1806202204;0.2213285344;0.2516784346;0.2476472118;0.2031685962;0.1570248062;0.1241941887;0.1007794057;0.084333413;0.0762502652;0.0854981924;0.0960613994;0.1048045899;0.1177203894;0.115622072;0.1087485616;0.0947056721;0.0788672979;0.0731187875;0.0758161011;0.0904661031;0.1108312343
Bosnia and Herzegovina;3280819;51000;1167;35.5703865407;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.2065218159;0.2327081232;0.2976862398;0.3443928846;0.363924019;0.2930227259;0.225102827;0.1818584185;0.1469490424;0.1420947795;0.1251750325;0.1437506444;0.1551403406;0.164579873;0.1611426687;0.1462262451;0.1342988536;0.1180440519;0.1046796726;0.0843295148;0.0742277665;0.0660350201;0.0691034307;0.0704520007;0.0663539876;0.0623818652;0.0538230612;0.0511488978;0.0453429948;0.0414664128;0.0513513514
Botswana;2351627;566730;15;0.6378562587;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0311062781;0.0208445306;0.0204186907;
Brazil;212559417;8358140;30425;14.313644829;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.2503887075;0.4069720876;0.4747599182;0.4949509233;0.4387682571;0.2974807264;0.2554173925;0.2934211021;0.362332676;0.3741038786;0.3927461116;0.359680667;0.3375859073;0.2891347956;0.2337972005;0.1883455863;0.1587252917;0.1454494714;0.1309808061;0.1290213388;0.1354799812;0.1549202174;0.170790149;0.1720454729;0.1555442223;0.1305727184;0.1174730551;0.1144912662;0.1213448785;0.1249875019;0.1186885083;0.1023440839;0.082631863;0.0708776705;0.0713477691;0.0764897292;0.074329096
Brunei;437479;5270;136;31.0872064716;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.2209471672;0.1521914738;0.1188254555;0.1130314741;0.1020416417;0.0875389904;0.0711790094;0.0637719647;0.0653453023;0.0705010593;0.0657463458;0.0538037698;0.043898815;0.0334519041;0.0310664741;0.0261748925;0.0214599356;0.0163506285;0.0128395988;0.0109097422;0.0078585329;0.0049876859;0.0027868361;0.0017479888;0.0012307716;0.0011269932;0.0009212354;0.0006136855;0.0003066074;0.0001021503;0;0
Bulgaria;6948445;108560;800;11.5133673793;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.2783914018;0.2178832856;0.21421463;0.2259438399;0.226193419;0.2148083529;0.1795926876;0.1454273763;0.1099541691;0.0973591649;0.1002340603;0.100633098;0.093717843;0.08419044;0.0736612038;0.0713707366;0.0711829557;0.0696081254;0.0651700378;0.0549636973;0.0498494729;0.0443642752;0.041603511;0.03917262;0.0367041958;0.034791105;0.031097419;0.0294183401;0.0288956729;0.0347976975;0.0709504685
Burkina Faso;20903273;273600;546;2.6120311398;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.3588559861;0.3554920039;0.3265614876;0.2723115519;0.231717314;0.1904543187;0.169631536;0.141249791;0.1313621343;0.111283607;0.0999477597;0.0808014852;0.0661128501;0.0564272134;0.0516290574;0.0543683358;0.0580980628;0.0636042643;0.0649056152;0.0648587172;0.0620322572;0.0559123138;0.047389851;0.0387694765;0.0328640971;0.0284447193;0.0073800738
Burma;Not defined;Not defined;85;0;Missing Country;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.1206051839;0.0788769117;0.0528102459;0.0321776785;0.0216447832;0.0192766863;0.030252984;0.0752493947;0.1215219185;0.1999897875;0.2294000099;0.2262883463;0.2029893354;0.1486486486
Burundi;11890784;25680;5;0.042049372;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cambodia;16718965;176520;122;0.7297102422;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.1788921155;0.1945376256;0.2085501589;0.2080893199;0.1806817832;0.10912656;0.0689797123;0.0322774009;0.025470134;0.0225146277;0.0219183631;0.0227417989;0.0204064294;0.0176158489;0.0147563567;0.0129934043;0.0112251024;0.0079628543;0.006223987;0.0059639402;0.0086214872;0.0101917159;0.0104689152;0.009133368;0.0073035629;0.0051895878;0.0030976107;0
Cameroon;26545863;472710;996;3.7519970626;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.3741100124;0.3813023507;0.3461044004;0.2667245613;0.1928162828;0.1557015801;0.1503717742;0.1701736597;0.189207115;0.1963436974;0.2069047499;0.2568342237;0.2878723111;0.3044345033;0.2630642514;0.1756436369;0.1102992322;0.0642743685;0.0569453333;0.0487633845;0.0448080493;0.0327983109;0.0206423231;0.0189624576;0.0275580192;0.0802603037
Canada;37742154;9093510;30796;81.5957668977;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.1514060668;0.1850562415;0.2004804806;0.1763489329;0.1458901905;0.1378163056;0.1465968761;0.1671280062;0.1817038565;0.1660547163;0.171841766;0.1615536614;0.2085501589;0.2302743342;0.2463323746;0.2965220137;0.2846479991;0.3201891633;0.315729536;0.2890815132;0.2746666576;0.2431048163;0.2591097265;0.2770098584;0.2824281048;0.2874344594;0.2558843299;0.2262092101;0.1950257825;0.1760706753;0.1673662407;0.1557592707;0.1547049125;0.146863389;0.1340345416;0.1275610778;0.1145214221;0.1082819953;0.0992978857;0.0879612569;0.0810595779;0.0710197215;0.0679314763;0.0618236971;0.0563648844;0.052197984;0.0542300497;0.0922116612
Canada Alberta;4067175;640330.46;1996;49.075832734;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.2319708183;0.2377660088;0.2709446905;0.2985224322;0.2942843952;0.2844517115;0.2750621333;0.2702442522;0.262268473;0.219684449;0.1899496737;0.1640029197;0.1503867407;0.1441442937;0.1156191037;0.0921591286;0.0694002463;0.0844800996;0.1016743498;0.1166480452;0.1170926961;0.0979021801;0.0849870131;0.070139712;0.0635425487;0.0506421817;0.039465468;0.037976601;0.0422245217;0.0529628076;0.0565966101;0.0557648421;0.0325918262
Canada British Columbia;4648055;922503.01;1561;33.5839399491;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.1972049235;0.1640735023;0.1374010835;0.1575161097;0.1723346544;0.178597606;0.1935014587;0.2110454473;0.2483538941;0.2856847233;0.2951718412;0.3037542532;0.2742782844;0.2438338655;0.2225633076;0.1741549688;0.1519917957;0.1311768956;0.1194207655;0.1041053496;0.0841498236;0.0723656742;0.0602618476;0.0517989609;0.0485742297;0.0470844355;0.0431504385;0.0371263507;0.0296622618;0.0232942776;0.0197583163;0.0192493656;0.0237501075;0.0279425566;0.0303995981;0.0278376424;0.0209817718;0.0170155185;0.0290046144
Canada Manitoba;1278365;552370.99;250;19.5562300282;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0557655318;0.0986909139;0.1346808127;0.1710062277;0.2261254901;0.2298273679;0.2601581118;0.2528357899;0.2375156503;0.2272643377;0.196822491;0.1889327564;0.1536753068;0.1112989658;0.0725891493;0.0451016039;0.0327693609;0.0256286969;0.0244829387;0.0256953366;0.0270415218;0.0235342096;0.0168598707;0.0106672582;0.0053619303
Canada New Brunswick;747101;71388.81;117;15.6605331809;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0796992896;0.0797558732;0.1159127601;0.1877751954;0.2490460784;0.2757043904;0.2470319291;0.1848747766;0.1414676325;0.1055415968;0.094346923;0.0823855008;0.0699400528;0.0522364611;0.0362926153;0.0294746445;0.0271816241;0.0242444242;0.0213643658;0.0189309687;0.0179016407;0.0149742244;0.0121636507;0.0083750257;0
Canada Newfoundland and Labrador;519716;370514.08;252;48.4880203804;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.3202542901;0.2309969626;0.157295804;0.1180339887;0.0932651139;0.082318349;0.0764178663;0.0680060586;0.0621078781;0.0495408511;0.0403053062;0.0279338174;0.0194556339;0.0149376617;0.0136085703;0.0131443574;0.0107042179;0.0084936996;0.007701433;0.020242915
Canada Northwest Territories;41786;1143793.8600000001;5;11.9657301489;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Canada Nova Scotia;923598;52942.27;579;62.6896117142;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.3079747114;0.33748061;0.316074013;0.2657337709;0.2281328564;0.1910609119;0.1693601912;0.1442496849;0.1311917238;0.1234800718;0.1239967186;0.1257461813;0.1206510399;0.1143324551;0.1084481206;0.0993592871;0.0852690915;0.0797121666;0.0800406184;0.0834242796;0.0833210581;0.0750693835;0.0695129918;0.064728755;0.0546448087
Canada Ontario;13448494;908699.33;9840;73.168043946;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.1149722512;0.0906774861;0.085776556;0.0962893893;0.0984532306;0.1029743905;0.097572652;0.1460790268;0.1846767198;0.2335380095;0.318830204;0.3125672565;0.3149477184;0.2673457164;0.2155701066;0.192384293;0.1746638564;0.1844704918;0.1784717164;0.1722797454;0.1775188254;0.1811520315;0.1856613197;0.1837381907;0.1847941366;0.1860931347;0.1927635142;0.1961676369;0.1902662288;0.1779291875;0.1667884453;0.1459294477;0.1230759717;0.1034661226;0.0882132874;0.087892751;0.0855254911;0.0856584191;0.0765120245;0.06800866;0.0637224647;0.0711303973;0.1649106192
Canada Prince Edward Island;142907;5686.03;26;18.193650416;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.1098484239;0.0598331457;0.0334118305;0.0224859536;0.0219911623;0.0215176893;0.0198464559;0.0170368559;0.0131319144;0.009343451;0.0068667464;0.0056340257;0.0056024601;0.0051105032;
Canada Quebec;8164361;1356625.27;15857;194.2221810133;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.4723317644;0.3912105531;0.3138452598;0.2539582235;0.3733265557;0.5140053874;0.6127002972;0.6491659811;0.4849122303;0.3486868931;0.2533883103;0.2177652485;0.2019677953;0.186662668;0.1803660277;0.1664187565;0.1561876317;0.1462691331;0.1329635443;0.1235548867;0.1065705906;0.0949555103;0.0848992244;0.0776390215;0.0712895379;0.0631976025;0.0565664576;0.0516487397;0.0512655873;0.0670928668
Canada Recovered;Not defined;Not defined;0;0;Missing Country;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Canada Saskatchewan;1098352;588243.54;305;27.7688755517;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.3748189519;0.2644318116;0.1943353371;0.1595601589;0.162481898;0.1640925917;0.1486180558;0.1233501464;0.0956895186;0.0770434014;0.0667819565;0.06492542;0.0607107047;0.053851937;0.0424505077;0.0315265714;0.0271592973;0.0256800702;0.0282659873;0.0272696561;0.0230779755;0.0175783824;0.010998411;0.0032894737
Canada Yukon;35874;474712.68;8;22.3002731783;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cape Verde;555987;4030;56;10.0721779466;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
Central African Republic;4829767;622980;12;0.2484591907;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0328052568;
Chad;16425864;1259200;27;0.1643749151;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.1581219108;0.1702669638;0.1622932541;0.1313532188;
Channel Islands;173863;190;457;262.8506352703;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.2120137978;0.1759811515;0.1833343078;0.2262744671;0.2423404539;0.2262984152;0.1932741037;0.1694737249;0.1550390655;0.1461053982;0.1408839477;0.1435890471;0.1442496849;0.1281400978;0.1008638415;0.0685818272;0.055592668;0.0478956055;0.0520389669;0.0502814295;0.0416891776;0.0320846607;0.0211633032;0.0223713647
Chile;19116201;743532;8807;46.0708694159;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.3987553555;0.4318160514;0.4436380334;0.4430004597;0.4445095754;0.3654180308;0.3203886515;0.2817011363;0.2537668101;0.2290422878;0.2108983379;0.2041319907;0.2065235856;0.2034896797;0.1912122635;0.1783403282;0.1591475401;0.1423973968;0.128397493;0.1185962812;0.1144795328;0.1076233769;0.1003440587;0.0908225662;0.0817648604;0.0768755756;0.0759109316;0.0773200209;0.0746350166;0.0682932863;0.0589082826;0.0514904915;0.0490333354;0.0645473226
China;1439323776;9388211;83403;5.7945961423;;;;;;;;0.4920083106;0.4858914753;0.4552326936;0.3943066921;0.2995247966;0.2756314978;0.2503303903;0.257318293;0.2414436524;0.2084698329;0.1756104676;0.1402356087;0.1181086084;0.0984576425;0.0826132058;0.0668474808;0.0770524073;0.0948954308;0.1136294031;0.1177847052;0.0912644051;0.0615423178;0.0325359073;0.0219464572;0.0160347734;0.0118414408;0.009258725;0.0081150318;0.0074318568;0.006022182;0.0053441821;0.0047548783;0.0052034725;0.0053765578;0.0051871988;0.0048804871;0.004089726;0.0031003719;0.0022778989;0.0017306237;0.0015537938;0.0013127983;0.0009887525;0.0006924708;0.0004712228;0.0003555494;0.0002925706;0.0002646599;0.0002810465;0.0003046409;0.0003487926;0.0004021449;0.0005088435;0.0006339252;0.0008183031;0.0009459846;0.0010414588;0.0010641118;0.0010680038;0.0011260945;0.001177761;0.0012926904;0.0013084722;0.0012804521;0.0011783226;0.0010693434;0.0009982242;0.0008980228;0.000827451;0.0007459109;0.0006877142;0.00071241;0.000760269;0.0008292412;0.000858824;0.0009023124;0.0009557161;0.001024034;0.0010402183;0.0009781335;0.0005638466
China Anhui;59500510;139700;991;1.6655319425;;;;;;;;;;0.4157616912;0.3663348559;0.3279936984;0.2776426392;0.2290306203;0.2016300154;0.178949066;0.1633756641;0.1433818423;0.1281298848;0.1131291336;0.0997624564;0.0843260934;0.0670975917;0.0512717087;0.0393532664;0.0313981022;0.0249339722;0.0206030692;0.0164223341;0.0129013633;0.0094403191;0.0065217116;0.0040039988;0.0021324642;0.0010558562;0.0005904933;0.0003793388;0.0002387188;0.0001684494;0.0001564427;0.0001324624;0.0000965119;0.0000605697;0.0000366125;0.0000246351;0.0000246345;0.0000246339;0.0000246333;0.0000246327;0.0000246321;0.0000246315;0.0000246308;0.0000246302;0.0000246296;0.000024629;0.0000246284;0.0000246278;0.0000246272;0.0000246266;0.000024626;0.0000246254;0.0000246248;0.0000246242;0.0000246236;0.000024623;0.0000246224;0.0000246217;0.0000246211;0.0000246205;0.0000246199;0.0000246193;0.0000246187;0.0000246181;0.0000246175;0.0000246169;0.0000246163;0.0000246157;0.0000246151;0.0000246145;0.0000246139;0.0000225622;0.0000184597;0.0000123063;0.000006153;0.000002051;0;0;0
