Country/Region;Population;Area;Maximum;Per 100,000 inh.;Comments;2020-01-22;2020-01-23;2020-01-24;2020-01-25;2020-01-26;2020-01-27;2020-01-28;2020-01-29;2020-01-30;2020-01-31;2020-02-01;2020-02-02;2020-02-03;2020-02-04;2020-02-05;2020-02-06;2020-02-07;2020-02-08;2020-02-09;2020-02-10;2020-02-11;2020-02-12;2020-02-13;2020-02-14;2020-02-15;2020-02-16;2020-02-17;2020-02-18;2020-02-19;2020-02-20;2020-02-21;2020-02-22;2020-02-23;2020-02-24;2020-02-25;2020-02-26;2020-02-27;2020-02-28;2020-02-29;2020-03-01;2020-03-02;2020-03-03;2020-03-04;2020-03-05;2020-03-06;2020-03-07;2020-03-08;2020-03-09;2020-03-10;2020-03-11;2020-03-12;2020-03-13;2020-03-14;2020-03-15;2020-03-16;2020-03-17;2020-03-18;2020-03-19;2020-03-20;2020-03-21;2020-03-22;2020-03-23;2020-03-24;2020-03-25;2020-03-26;2020-03-27;2020-03-28;2020-03-29;2020-03-30;2020-03-31;2020-04-01;2020-04-02;2020-04-03;2020-04-04;2020-04-05;2020-04-06;2020-04-07;2020-04-08;2020-04-09;2020-04-10;2020-04-11;2020-04-12;2020-04-13;2020-04-14;2020-04-15;2020-04-16
Guadeloupe;390253;1690;145;37.1553838151;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;6;18;27;33;45;53;58;62;67.5;73;82.6666666667;92.3333333333;102;106;110;114;125;128;130;134;135;137;139;141;142;143;143.5;144;144.5;145;145;145
Guatemala;17915568;107160;196;1.0940205747;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;6;7.5;9;12;17;19;20;21;24;25;28;34;35;36;38;39;47;50;61;65.5;70;77;87;95;126;137;155;156;167;180;196
Guinea;13132795;245720;438;3.3351620885;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;2;2;4;5;6;7;8;12;16;22;26;30;52;73;111;121;128;144;164;194;212;250;284.5;319;363;404;438
Guinea-Bissau;1968001;28120;43;2.1849582394;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;8;8.5;9;12;15;18;23;28;33;34.5;36;37;38;39.25;40.5;41.75;43;43
Guyana;786552;196850;55;6.992544676;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;4;5.5;7;9.4;11.8;14.2;16.6;19;20;5;5.75;6.5;7.25;8;9.3333333333;10.6666666667;12;19;21;23;23.5;24;31;33;37;39.6666666667;42.3333333333;45;45.6666666667;46.3333333333;47;55;55
Haiti;11402528;27560;41;0.3595693867;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;6;7;8;9.75;11.5;13.25;15;15.3333333333;15.6666666667;16;17;18;20;21;24;25;27;30;31;33;36.5;40;40.5;41;41
Honduras;9904607;111890;426;4.3010288041;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;3;6;8;9;12;24;25;26;30;33;36;52;68;95;110;139;141;172;219;222;264;268;298;305;312;343;382;392;393;397;407;419;426
Hungary;9660351;90530;1652;17.1008279099;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;4;7;9;11;13;16;19;30;32;39;50;58;73;85;103;131;167;187;226;261;300;343;408;447;492;525;585;623;678;733;744;817;895;980;1190;1310;1410;1458;1512;1579;1652
Iceland;341243;100250;1739;509.6075230847;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;6;11;26;34;43;50;54;58;69;85;103;134;156;171;180;220;250;330;409;473;568;588;648;737;802;890;963;1020;1086;1135;1220;1319;1364;1417;1486;1562;1586;1616;1648;1675;1689;1701;1711;1720;1727;1739
India;1380004385;2973190;13430;0.9731853135;;0;0;0;0;0;0;0;0;1;1;1;2;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;5;16.5;28;30;31;34;39;43;56;62;73;82;102;113;119;142;156;194;244;330;396;499;536;657;727;887;987;1024;1251;1397;1998;2543;2567;3082;3588;4778;5311;5916;6725;7598;8446;9205;10453;11487;12322;13430
Indonesia;273523615;1811570;5516;2.0166448882;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;4;5;6;19;27;34;51.5;69;96;117;134;172;227;311;369;450;514;579;686;790;893;1046;1155;1285;1414;1528;1677;1790;1986;2092;2273;2491;2738;2956;3293;3512;3842;4241;4557;4839;5136;5516
Iran;83992949;1628550;77995;92.8589851036;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;5;18;28;43;61;95;139;245;388;593;978;1501;2336;2922;3513;4747;5823;6566;7161;8042;9000;10075;11364;12729;13938;14991;16169;17361;18407;19644;20610;21638;23049;24811;27017;29406;32332;35408;38309;41495;44605;47593;50468;53183;55743;58226;60500;62589;64586;66220;68192;70029;71686;73303;74877;76389;77995
Iraq;40222493;434320;1434;3.5651693693;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;5;7;10;13;19;26;32;35;37.5;40;54;60;65.5;71;81;91;101;110;116;124;154;164;192;208;214;233;266;316;346;382;458;506;547;630;694;728;772;820;878;961;1031;1122;1202;1232;1279;1318;1352;1378;1400;1415;1434
Ireland;4937786;68890;13271;268.7641789255;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;6;12;18;18.5;19;21;34;43;66.5;90;129;149;169;223;292;557;683;785;906;1125;1329;1564;1819;2121;2415;2615;2910;3235;3447;3849;4273;4604;4994;5364;5709;6074;6574;8089;8928;9655;10647;11479;12547;13271
Israel;8655535;21640;12758;147.3970124319;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;2;3;4;7;10;11;12;15;20;37;43;61;68;75;79;100;126;155;213;218;250;304;427;529;712;883;1071;1238;2369;2693;3035;3619;4247;4695;5358;6092;6857;7428;7851;8430;8904;9248;9404;9968;10408;10743;11145;11586;12046;12501;12758
Italy;60461826;294140;168941;279.4176279096;;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;2;3;3;3;3;3;3;3;3;3;3;3;3;3;3;20;62;155;229;322;453;655;888;1128;1694;2036;2502;3089;3858;4636;5883;7375;9172;10149;12462;15061;17660;21157;24747;27980;31506;35713;41035;47021;53578;59138;63927;69176;74386;80589;86498;92472;97689;101739;105792;110574;115242;119827;124632;128948;132547;135586;139422;143626;147577;152271;156363;159516;162488;165155;168941
Ivory Coast;26378274;318000;654;2.4793130892;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;5;6;9;11.5;14;19.5;25;73;80;96;101;133;165;168;179;190;194;218;245;261;323;349;384;444;488.5;533;574;626;638;646;654
Jamaica;2961167;10830;143;4.8291771454;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;8;9;10;11;12;13;15;16;17.5;19;20;21;26;27.3333333333;28.6666666667;30;32;36;40;44;47;50;53;58;60.5;63;63.5;64;64.5;65;69;73;99;125;143
Japan;126476461;364555;8626;6.8202414361;;2;2;2;2;4;5.5;7;9;11;15;20;20.6666666667;21.3333333333;22;23;24;25;25.5;26;26.6666666667;27.3333333333;28;28.5;29;43;59;66;74;84;94;105;122;147;159;170;189;214;228;241;256;274;293;331;360;420;461;502;511;581;639;670;701;773;839;858.5;878;889;924;963;1007;1101;1128;1193;1307;1387;1468;1693;1866;1909.5;1953;2178;2495;2617;3139;3396.5;3654;3906;4257;4667;5530;6005;6748;7370;7645;8100;8626
Jordan;10203134;88780;402;3.9399658968;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;8;17;34;52;69;85;98.5;112;127;154;172;212;235;246;259;268;274;278;299;310;323;345;349;353;358;372;376.5;381;389;391;397;401;402
Kazakhstan;18776707;2699700;1402;7.4666979679;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;6;9;10;33;35;44;49;53;60;62;72;81;111;150;228;284;302;343;380;435;464;531;584;662;697;727;781;812;865;951;1091;1232;1295;1402
Kenya;53771296;569140;234;0.4351764183;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;3;3;3;7;9.6666666667;12.3333333333;15;16;25;28;31;34.5;38;42;50;59;81;110;122;126;142;158;172;179;184;189;191;197;208;216;225;234
Korea, South;51269185;97230;10613;20.7005436111;;1;1;2;2;3;4;5.75;7.5;9.25;11;12;15;15.5;16;19;23;24;24.5;25;27;28;28.2;28.4;28.6;28.8;29;30;31;67.5;104;204;433;602;833;977;1261;1766;2337;3150;3736;4335;5186;5621;6088;6593;7041;7314;7478;7513;7755;7869;7979;8086;8162;8236;8320;8413;8565;8652;8799;8961;8999;9037;9137;9241;9332;9478;9583;9661;9786;9887;9976;10062;10156;10237;10284;10331;10384;10423;10450;10480;10512;10537;10564;10591;10613
Kosovo;1810463;10.877;449;24.8002858937;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71;86;91;94;103;112;125;125.5;126;135;145;157.5;170;184;217;250;283;317.6666666667;352.3333333333;387;418;449
Kuwait;4270571;17820;1524;35.6860944356;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;11;26;43;45;48.6666666667;52.3333333333;56;56.6666666667;57.3333333333;58;59.5;61;64;66.5;69;72;80;92;104;112;123;130;142;148;159;176;188;189;191;195;208;225;235;255;266;289;317;342;417;479;556;665;743;855;910;993;1154;1234;1300;1355;1405;1524
Kyrgyzstan;6524195;191800;466;7.1426436518;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;6;14;15;16;42;44;51;58;71;84;94;107;111;116;130;144;147;216;228;270;280;298;339;377;419;430;449;466
Laos;7275560;230800;19;0.2611482827;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;6;7;8;8.3333333333;8.6666666667;9;10;10.25;10.5;10.75;11;12;14;15;16;17;18;19;19;19;19;19
Latvia;1886198;62200;675;35.7862748237;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;2;6;8;10;13.5;17;26;30;34;49;71;86;111;124;139;180;197;221;244;280;305;347;376;398;446;458;493;509;533;542;548;577;589;612;630;651;655;657;666;675
Lebanon;6825445;10230;663;9.7136523699;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;2;2;2;4;10;13;14;15;16;22;27;32;36.5;41;61;69;77;93;110;115;120;133;157;163;187;248;267;318;333;368;391;412;438;446;470;479;494;508;520;527;541;548;576;582;609;619;630;632;641;658;663
Liberia;5057681;96320;59;1.166542532;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;3;3;3;3;3;3;3;3;3;3;3;6;6.5;7;10;13;14;22.5;31;34;37;48;50;59;59;59;59
Libya;6871292;1759540;49;0.7131118864;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;3;8;9;10;10.5;11;14.5;18;18.5;19;20;21;24;24.3333333333;24.6666666667;25;26;35;48;49
Liechtenstein;38128;160;79;207.1968107428;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;4;5;6;7;28;31;34;37;44;51;52.6666666667;54.3333333333;56;57.5;59;60.5;62;68;71.5;75;76;77;77.3333333333;77.6666666667;78;78.3333333333;78.6666666667;79;79;79;79;79;79;79
Lithuania;2722289;62674;1128;41.4357182503;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;3;3;6;8;12;17;25;27;36;49;83;143;179;209;274;299;358;394;460;491;537;581;649;696;771;811;843;880;912;955;999;1026;1053;1062;1070;1091;1128
Luxembourg;625978;2590;3444;550.179079776;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;2;2;3;3;5;7;19;34;51;59;77;140;203;335;484;670;798;875;1099;1333;1453;1605;1831;1950;1988;2178;2319;2487;2612;2729;2804;2843;2970;3034;3115;3223;3270;3281;3292;3307;3373;3444
MS Zaandam;Not defined;Not defined;9;0;Missing Country;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
Madagascar;27691018;581795;111;0.4008520019;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;12;17;19;23;26;32.5;39;43;57;58;59;70;71;72;82;88;93;96;99;102;106;107;108;110;111
Malawi;19129952;94280;16;0.0836384744;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;4;4.5;5;8;8.3333333333;8.6666666667;9;12;13;16;16;16;16
Malaysia;32365999;328550;5182;16.0106289319;;0;0;0;3;4;5;6;7;8;8.4;8.8;9.2;9.6;10;12;13.3333333333;14.6666666667;16;17;18;18.3333333333;18.6666666667;19;20.5;22;22.0833333333;22.1666666667;22.25;22.3333333333;22.4166666667;22.5;22.5833333333;22.6666666667;22.75;22.8333333333;22.9166666667;23;24;25;29;32.5;36;50;66.5;83;93;99;117;129;149;173;197;238;428;566;673;790;900;1030;1183;1306;1518;1624;1796;2031;2161;2320;2470;2626;2766;2908;3116;3333;3483;3662;3793;3963;4119;4228;4346;4530;4683;4817;4987;5072;5182
Maldives;540544;300;25;4.6249704002;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;5;6;8;8.5;9;10;13;13.25;13.5;13.75;14;14.25;14.5;14.75;15;15.25;15.5;15.75;16;16.5;17;17.5;18;19;19.0909090909;19.1818181818;19.2727272727;19.3636363636;19.4545454545;19.5454545455;19.6363636364;19.7272727273;19.8181818182;19.9090909091;20;20.6666666667;21.3333333333;22;25
Mali;20250833;1220190;171;0.844409709;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;11;18;21.5;25;28;31;36;39;41;45;47;56;59;74;87;96;105;123;144;148;171
Malta;441543;320;412;93.3091454286;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;5;6;9;12;18;21;30;38;45.5;53;64;73;90;107;110;129;134;139;149;151;156;169;188;196;202;213;227;241;293;299;337;350;370;378;384;393;399;412
Mauritania;4649658;1030700;7;0.150548707;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;2;2;2;2;2;2;2;3;3;5;5.3333333333;5.6666666667;6;6.1111111111;6.2222222222;6.3333333333;6.4444444444;6.5555555556;6.6666666667;6.7777777778;6.8888888889;7;7;7;7;7;7;7;7
Mauritius;1271768;2030;324;25.4763447421;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;12;14;28;36;42;48;81;94;102;107;128;143;161;169;186;196;227;244;268;273;314;318;319;324;324;324;324;324
Mexico;128932753;1943950;5847;4.5349221699;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;5;5.2;5.4;5.6;5.8;6;6.5;7;7.3333333333;7.6666666667;8;12;19;26;41;53;82;93;118;164;203;251;316;367;405;475;585;717;848;993;1094;1215;1378;1510;1688;1890;2143;2439;2785;3181;3441;3844;4219;4661;5014;5399;5847
Moldova;4033963;32850;2154;53.3966226264;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;3;3;6;12;23;26.5;30;39.5;49;66;80;94;109;125;149;177;199;231;263;298;353;423;505;591;752;864;965;1056;1174;1289;1438;1560;1662;1712;1934;2049;2154
Monaco;39242;1;93;236.9909790531;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;7;8;9;10;11;17;23;25.6666666667;28.3333333333;31;33;42;44;46;49;52;55;60;64;66;73;77;79;81;84;90;92;93;93;93;93;93
Mongolia;3278290;1553560;31;0.9456149395;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;5;6;7.3333333333;8.6666666667;10;10.2;10.4;10.6;10.8;11;11.5;12;12.5;13;13.5;14;14.2;14.4;14.6;14.8;15;15.5;16;16.2;16.4;16.6;16.8;17;30;30.5;31
Montenegro;628066;13450;303;48.2433374836;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;3;14;17.5;21;27;47;52;69;82;84;85;91;109;123;144;174;201;214;233;241;248;252;255;263;272;274;283;288;303
Morocco;36910560;446300;2283;6.1852217902;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;2;2;2;3;5;6;7;17;28;29;38;49;63;77;96;115;143;170;225;275;345;402;479;556;617;654;708;791;919;1021;1120;1184;1275;1374;1448;1545;1661;1763;1888;2024;2283
Mozambique;31255435;786380;31;0.0991827501;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;5;7;7.5;8;8.5;9;9.5;10;11;12;13;14;15;16;17;18.5;20;20.5;21;24.5;28;29;31
Namibia;2540905;823290;16;0.6296968993;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;3;3;3;3;4;7;7.5;8;9;10;11;12;13;14;14.5;15;15.5;16;16;16;16;16;16;16;16;16;16;16;16
Nepal;29136808;143350;16;0.0549133591;;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;3;3;4;5;5.2;5.4;5.6;5.8;6;7.5;9;9.375;9.75;10.125;10.5;10.875;11.25;11.625;12;14;16;16;16
Netherlands;17134872;33720;29214;170.4944162991;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;6;10;18;24;38;82;128;188;265;321;382;503;653.5;804;959;1135;1413;1705;2051;2460;2994;3631;4204;4749;5560;6412;7431;8603;9762;10866;11750;12595;13614;14697;15723;16627;17851;18803;19580;20549;21762;23097;24413;25587;26551;27419;28153;29214
Netherlands Aruba;106766;180;95;88.9796377124;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;3;4;4.5;5;7;9;10.5;12;17;28;33;46;50;52.5;55;57.5;60;62;64;67.5;71;74;77;82;86;92;92.25;92.5;92.75;93;95
Netherlands Curacao;164093;444;14;8.5317472409;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;3;3;3;3;3;3;4;6;6.6666666667;7.3333333333;8;9;10;11;11.2857142857;11.5714285714;11.8571428571;12.1428571429;12.4285714286;12.7142857143;13;13.5;14;14;14;14;14;14;14;14;14
New Caledonia;285498;18280;18;6.3047727129;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;4;6;8;10;14;14.5;15;15.25;15.5;15.75;16;17;18;17.5;17;18;18;18;18;18;18;18;18;18;18;18;18
New Zealand;4822233;263310;1401;29.0529304577;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;3;3;4;5;5.1428571429;5.2857142857;5.4285714286;5.5714285714;5.7142857143;5.8571428571;6;8;10;12;20;28;39;52;102;128.5;155;205;283;368;451;514;589;647;708;797;868;950;1039;1106;1160;1210;1239;1283;1312;1330;1349;1366;1386;1401
Nicaragua;6624554;120340;9;0.1358582027;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;2;2;2;2;4;4.3333333333;4.6666666667;5;5.2;5.4;5.6;5.8;6;6.25;6.5;6.75;7;7.5;8;9;9;9;9;9
Niger;24206644;1266700;584;2.4125607829;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;3;3;7;10;12.6666666667;15.3333333333;18;27;50.5;74;98;120;144;184;253;278;342;410;438;491;529;549.5;570;584;584
Nigeria;206139589;910770;442;0.2144178137;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;3;8;10;12;22;30;40;44;51;65;70;89;111;131;135;174;184;210;214;232;238;254;276;288;305;318;323;343;373;407;442
North Macedonia;2083374;25220;1081;51.886987166;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;3;3;3;3;7;9.3333333333;11.6666666667;14;15.3333333333;16.6666666667;18;26;35;48;67;85;115;136;148;177;201;219;241;259;285;329;354;384;430;483;555;570;599;617;663;711;760;828;854;908;974;1081
