Country/Region;Population;Area;Maximum;Per 100,000 inh.;Comments;2020-01-22;2020-01-23;2020-01-24;2020-01-25;2020-01-26;2020-01-27;2020-01-28;2020-01-29;2020-01-30;2020-01-31;2020-02-01;2020-02-02;2020-02-03;2020-02-04;2020-02-05;2020-02-06;2020-02-07;2020-02-08;2020-02-09;2020-02-10;2020-02-11;2020-02-12;2020-02-13;2020-02-14;2020-02-15;2020-02-16;2020-02-17;2020-02-18;2020-02-19;2020-02-20;2020-02-21;2020-02-22;2020-02-23;2020-02-24;2020-02-25;2020-02-26;2020-02-27;2020-02-28;2020-02-29;2020-03-01;2020-03-02;2020-03-03;2020-03-04;2020-03-05;2020-03-06;2020-03-07;2020-03-08;2020-03-09;2020-03-10;2020-03-11;2020-03-12;2020-03-13;2020-03-14;2020-03-15;2020-03-16;2020-03-17;2020-03-18;2020-03-19;2020-03-20;2020-03-21;2020-03-22;2020-03-23;2020-03-24;2020-03-25;2020-03-26;2020-03-27;2020-03-28;2020-03-29;2020-03-30;2020-03-31;2020-04-01;2020-04-02;2020-04-03;2020-04-04;2020-04-05;2020-04-06;2020-04-07;2020-04-08;2020-04-09;2020-04-10;2020-04-11;2020-04-12;2020-04-13;2020-04-14;2020-04-15;2020-04-16;Last Trend
Switzerland Uri;36433;1077;78;214.0916202344;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2215677748;0.1925575358;0.1577805041;0.1291854703;0.1030689408;0.0832177925;0.0709748017;0.0547326708;0.0502832023;0.0488066107;0.0491328598;0.0450035451;0.0444075113;0.0465501524;0.0485561647;0.0645848608;0.0615443222;0.0604725539;0.0579885395;0.0543861963;0.0378492994;0
Switzerland Valais;343955;5224;1707;496.2858513468;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4619195012;0.4432801944;0.3923804911;0.3470547579;0.3347805487;0.3262463643;0.3003297586;0.2587820971;0.2004240162;0.1694492581;0.1356613448;0.1216091525;0.1140346912;0.1153169894;0.1185242259;0.1108310681;0.1049778711;0.0924623265;0.0881173893;0.0841758748;0.0852802794;0.0805805006;0.068402269;0.0626541465;0.0568390581;0.0566441572;0.0605747798;0.0646543409;0.0625661109;0.0563678106;0.0531697472;0.049969281;0.0501062545;0
Switzerland Vaud;799145;3212;4844;606.1478204831;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3862585918;0.4063620404;0.4375460723;0.4243490564;0.3914008755;0.345738688;0.282800736;0.2864725869;0.2890500918;0.3034087716;0.270681927;0.1974522494;0.1429246581;0.0993271801;0.0961768107;0.098756935;0.1049774961;0.1067368595;0.0938994587;0.0876798365;0.0770371398;0.0785884354;0.0771416016;0.0744729768;0.0677715641;0.054808903;0.0501000308;0.0407140105;0.0428500253;0.0481132995;0.0546852025;0.061657898;0.0572451318;0.055540873;0.0535717351;0.053422953;0
Switzerland Zug;126837;239;171;134.8187043213;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2286407876;0.2120929157;0.1877150238;0.1594166279;0.1296521599;0.1148680739;0.1108383581;0.11290253;0.1345746351;0.1333365889;0.1238430129;0.1016523755;0.0771465348;0.065289465;0.0616447171;0.0756064567;0.086851568;0.0875953957;0.0817399289;0.0708282885;0.0635176647;0.0597127776;0.0647619762;0.0606878872;0.0501925208;0.035678386;0.0229672278;0.0189966015;0.0147089908;0
Switzerland Zurich;1520968;1729;3149;207.0392013507;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2680328427;0.235930917;0.2178832856;0.2467004416;0.3078451523;0.3448260349;0.3682544992;0.3193322792;0.2797937051;0.2630525578;0.2688143882;0.2857616299;0.2635380419;0.2285424498;0.179497049;0.1497876204;0.1423569064;0.1440212971;0.1451232921;0.1332474337;0.1194783267;0.0982756315;0.0806845687;0.0688384748;0.0728890456;0.0852671027;0.0953868582;0.1019239267;0.0901102716;0.0730877273;0.0583974232;0.057971245;0.0654577826;0.0729601503;0.070985666;0.0577049834;0.0480140218;0.0378713989;0.0357418849;0.0425719466;0
Syria;17500658;183630;33;0.1885643386;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1192327338;0.0881503618;0.0695777005;0.0702026895;0.0696052813;0.0690675954;0.0685810874;0.069445493;0.0719966402;0.0806312482;0.0979420082;0.1158937812;
Taiwan;23816775;35410;395;1.6584949054;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0760306285;0.121353028;0.1372880584;0.1278204864;0.0977186356;0.0790648235;0.0546341504;0.0448398017;0.0389345436;0.0318110151;0.0316669789;0.0430049396;0.0576319361;0.0904847305;0.1235026632;0.1173554578;0.1222567266;0.1305783903;0.1321956587;0.1266882666;0.1176732884;0.1033301579;0.0906568266;0.0903318956;0.0998045352;0.1238011473;0.1201103762;0.0949394401;0.0740525559;0.0571113689;0.0555751253;0.0516534836;0.0479182714;0.0408651696;0.0382939833;0.0412273095;0.0497503794;0.0820961338;0.1068294235;0.144049028;0.1848845308;0.2203621318;0.2559628478;0.264824529;0.2587703755;0.2333763717;0.2108146874;0.1789693528;0.1630017966;0.1406260606;0.121725464;0.1044154781;0.0882798898;0.0771037403;0.0692797012;0.0648860981;0.0579160454;0.0564130042;0.0526267369;0.0511440514;0.0515150172;0.0533134844;0.0527017763;0.0469163583;0.0374213013;0.0293562477;0.0255694901;0.0305336209;0.0403181223;0.0451426654;0.043864786;0
Tanzania;59734218;885800;94;0.1573637408;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0346531191;0.0245883653;0.0407714065;0.0702788996;0.092761673;0.1132816345;0.1139857775;0.0900827821;0.0645622143;0.0543619362;0.0610387854;0.070914183;0.0801834237;0.0894672592;0.1053030872;0.1373266289;0.1833232062;0.2224916319;0.2243808174;0.2322921631;0.2568997726;0
Thailand;69799978;510890;2672;3.8280814358;;0;0;0;0;0;0;0;0;0;0;0;0.108942773;0.0885829288;0.0790621107;0.0785682425;0.0768832151;0.080094049;0.0834033251;0.0781739293;0.0731712653;0.0602706604;0.040989156;0.027033311;0.0187499799;0.017961212;0.017978305;0.0241564838;0.034235983;0.048916857;0.0608663908;0.0666821395;0.0756898635;0.0614774557;0.0627215643;0.0640176599;0.0767788606;0.1114321871;0.1459284693;0.1474046249;0.124400731;0.1108830906;0.0816186191;0.0839952956;0.0925827862;0.0994938968;0.1018382724;0.1013190589;0.0954721916;0.08679799;0.0970763409;0.1216978847;0.1644924966;0.2015374539;0.2133102736;0.2426503641;0.2808288041;0.30539348;0.3018674601;0.279826048;0.2627199756;0.2793356127;0.2932581397;0.2965438718;0.2706997175;0.2194468053;0.1694019351;0.1326667656;0.1199352184;0.1142699507;0.1121653751;0.1092154585;0.1038760958;0.0937525356;0.0839457192;0.0811171894;0.0751027361;0.0673229741;0.0611449033;0.056370552;0.0554056765;0.0547456524;0.053660147;0.050266538;0.0436164312;0.0421408746;0.0420966694;0
Togo;8278724;54390;81;0.9784116489;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0937868169;0.0862519584;0.0727046683;0.0634083997;0.0661031669;0.0764419522;0.0847447718;0.1012889743;0.1110539664;0.0934939107;0.1018344441;0.1411988692;0.1878743842;0.2022615556;0.1675592615;0.1195300977;0.0692938355;0.0417010088;0.0267702323;0.0228596483;0.0247833015;0
Trinidad and Tobago;1399488;5130;114;8.1458361915;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0934188994;0.0642174774;0.0701121166;0.0699927503;0.0681696664;0.0704377348;0.0652736033;0.0618333681;0.0678210446;0.0865906485;0.0803450864;0.0697058077;0.0617766766;0.0462253581;0.0377106225;0.0302819079;0.0354961688;0.0384052606;0.0393560547;0.0401031929;0.0336711991;0.0260136269;0
Tunisia;11818619;155360;822;6.9551273292;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1299348135;0.1517213971;0.2134964467;0.2525632821;0.2796700496;0.2578426348;0.239117987;0.2626859184;0.2814451638;0.2987663131;0.2786284298;0.2279958044;0.1923514627;0.1640587934;0.146245665;0.1280055758;0.1105318397;0.1026133922;0.0978804747;0.0926578655;0.0844530263;0.072979673;0.0569741826;0.0458890506;0.0463884942;0.0501798741;0.055159351;0.0620524892;0.0663229709;0.0738895025;0
Turkey;84339067;769630;74193;87.9699084174;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9538761349;0.8063044867;0.6502086803;0.4903618147;0.3758299058;0.3661665488;0.3837869306;0.4042614171;0.3695213068;0.304695672;0.2481768924;0.2110096934;0.1922615712;0.1752508923;0.1652649517;0.1521499202;0.1446893051;0.1383912539;0.1351536472;0.1358842612;0.1345145253;0.1322379506;0.1262373622;0.1194707953;0.1088877046;0.099535342;0
US;331002651;9147420;667801;201.7509521397;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0192376247;0.0200464397;0.0209271912;0.026425619;0.0371886355;0.0507709811;0.068160568;0.0880611765;0.1125305491;0.0927448655;0.081897255;0.0787771059;0.0758828126;0.1372388353;0.2479412228;0.365807084;0.441144298;0.3840547123;0.2601627703;0.1359052507;0.0824417547;0.0696618927;0.1069182996;0.1530789332;0.2033631886;0.2619580659;0.2883628562;0.3432698766;0.3692729879;0.3588751598;0.3664214509;0.3536680665;0.3605929921;0.3689138417;0.3449131311;0.3203557229;0.2977805999;0.3038069688;0.3071652546;0.3560276983;0.3977153901;0.4233574563;0.4339514413;0.3897476785;0.3443564407;0.2978312925;0.2755431692;0.2561023875;0.2430331131;0.2274480002;0.2077482054;0.188705532;0.1701436763;0.1630660069;0.1574207425;0.1523043602;0.1452424368;0.1354164473;0.1236770308;0.1125463006;0.1063638837;0.1029067282;0.1011462731;0.0974249252;0.0916799196;0.0852706533;0.07966471;0.0773307652;0
US Alabama;4903185;131171;4345;88.6158690729;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3766935056;0.3288481579;0.3004435599;0.2778862085;0.2492942744;0.3086164018;0.3399969808;0.3650676101;0.336317218;0.2463726764;0.1843517936;0.1358085618;0.1273573623;0.1293394798;0.136122;0.1441465432;0.1407932473;0.1332799239;0.1254995351;0.1326430635;0.1368387067;0.1405737586;0.1383059091;0.1239597325;0.1105994656;0.0954575426;0.0870353745;0
US Alaska;731545;1477953;300;41.0090971847;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.304948567;0.2756932703;0.2569236463;0.2485693632;0.2233568201;0.1895902976;0.1517672452;0.1222155205;0.1030428929;0.0968438482;0.0999631001;0.099974007;0.0962205952;0.0926409144;0.0942946742;0.0920727829;0.0866613313;0.0850402179;0.0777097491;0.0723924397;0.0686252096;0.0605495207;0
US Arizona;7278717;294207;4234;58.1695922509;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2037615085;0.2591668641;0.3364499734;0.436882281;0.50268534;0.5544894982;0.550978698;0.5079590754;0.448756788;0.3626997784;0.3015462125;0.2437203161;0.2118504903;0.1787208599;0.1558721672;0.1460388241;0.1332310045;0.1315640312;0.1278634825;0.1334859467;0.129637562;0.1143651293;0.102079762;0.0923168822;0.0925225763;0.0901321892;0.0920792761;0.0859209615;0.0739935412;0.0731321595;0
US Arkansas;3017804;134771;1620;53.681418674;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3677823999;0.4115069211;0.4640176595;0.4392679287;0.3356857315;0.2698684446;0.221559278;0.2202288529;0.1966461315;0.1648175234;0.1241153697;0.0982674552;0.0952126976;0.1038399043;0.1196571401;0.1201421981;0.1193973262;0.1092629684;0.1071365196;0.1081452476;0.1100828743;0.113695934;0.1090996901;0.1026628176;0.0950596217;0.094410731;0.0974847265;0.1020263493;0
US California;39512223;403466;26182;66.2630396675;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1856834996;0.2148128099;0.2316774615;0.2164547149;0.1979867303;0.1787846798;0.1593100564;0.1774632947;0.2229052747;0.2892126489;0.3294008151;0.3270536495;0.3007230776;0.2411110557;0.2125444722;0.185706205;0.1906228294;0.2059375683;0.2224624703;0.2438592846;0.237183379;0.2217115174;0.1907628234;0.1659895752;0.1518099793;0.14448666;0.1481709503;0.1424324038;0.1347029614;0.1190350432;0.1081968457;0.1035634782;0.0975830401;0.0953340559;0.0856134211;0.0790557922;0.070085439;0.0700412107;0
US Colorado;5758736;268431;8280;143.7815520628;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4548179772;0.3192021086;0.2259640445;0.1660240222;0.1585145131;0.1875073638;0.2333186359;0.2685496167;0.2795819167;0.2779871019;0.2603074709;0.2574850436;0.2569835571;0.254355522;0.2538712269;0.2286537409;0.197509389;0.159217586;0.1275570692;0.1172844818;0.1161596372;0.1218643296;0.1160266434;0.1015292814;0.0849251602;0.0830035727;0.087160104;0.0945942001;0.1057947181;0.095329811;0.0867751958;0.0743035811;0
US Connecticut;3565287;12542;15884;445.5181307984;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5922352905;0.5578669319;0.4778605392;0.4360097168;0.3758993876;0.4075619195;0.4234237582;0.4003488568;0.3368026398;0.2722348452;0.2582031023;0.2528794387;0.2434570622;0.2148485443;0.194055817;0.1684553421;0.1501042698;0.150786886;0.1460147614;0.1528139711;0.1508047768;0.1480294897;0.1378421872;0.1171653882;0.108989416;0.1013566138;0.0955999355;0.0918181036;0
US Delaware;973764;5047;2075;213.0906461935;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2421015078;0.2330732542;0.2500404891;0.2547365973;0.2543038361;0.2461028479;0.2278785081;0.2121009467;0.1988144938;0.1827007822;0.1667152101;0.1559743712;0.1646158891;0.1734333181;0.1924734897;0.2069791491;0.2031449695;0.189183443;0.1697679053;0.1600511555;0.1378945833;0.1170959431;0.1003524907;0.0943440485;0.0943071145;0
US District of Columbia;705749;158;2350;332.9795720575;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1808612863;0.216563085;0.320589356;0.3626153591;0.3729819028;0.33945483;0.2657941095;0.245767232;0.2334663357;0.2479854375;0.2405445291;0.2129063646;0.1817897174;0.1686594976;0.1751867721;0.1849845062;0.1931588121;0.1847800583;0.1742505966;0.1639275098;0.1516011561;0.1470628992;0.1409147098;0.1363829565;0.1288187368;0.1114866819;0.0963958247;0.082074758;0.0787484109;0.0774453588;0
US Florida;21477737;138887;22897;106.6080658311;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1788176521;0.2333853963;0.322503369;0.4044538435;0.4466059215;0.4305052818;0.4264927125;0.3924506996;0.3922694046;0.3797044202;0.3372905427;0.3196295857;0.2962125855;0.2890429355;0.2873825305;0.2695512046;0.2757958748;0.2680304751;0.2609001051;0.2467716804;0.2153205271;0.1953223733;0.1709199699;0.1661573569;0.1612336321;0.1587201555;0.145275685;0.1230637285;0.1064988518;0.0922354565;0.0857498057;0.0795066367;0.0796243815;0.0793401648;0.0771036742;0.0736556687;0
US Georgia;10617423;148959;15669;147.5781835197;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4236638809;0.4252439898;0.4037695279;0.3552929712;0.3323985292;0.3440179278;0.3594617355;0.3607114919;0.3246687822;0.2850961389;0.267033561;0.2641384508;0.2711274905;0.2595670854;0.2411349982;0.2070265367;0.1913993589;0.1867076007;0.1972196165;0.207257396;0.1806031793;0.1443985145;0.1079806659;0.1080469969;0.1223523468;0.1397694066;0.1484107469;0.1328533363;0.1081432596;0.0846290853;0.0797485367;0.0809745293;0.0849734935;0
US Guam;162742;543;135;82.9533863416;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.250160204;0.1989009103;0.1732968517;0.1471967864;0.1363278448;0.1090734474;0.0895419257;0.0871668709;0.104483571;0.1140477238;0.1081628358;0.1198799588;0.116677253;0.1255737921;0.1208058257;0.1026776059;0.0783188877;0.0529257637;0.0437604329;0.0319317809;0.0274794828;0.0205611175;0.0127362462;0
US Hawaii;1415872;16635;530;37.4327622836;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3839301441;0.3499153723;0.3029239607;0.2446448439;0.2024029037;0.1566123463;0.1421566063;0.1481694809;0.1700399199;0.1746295355;0.1648266176;0.1531053193;0.1462605429;0.1498795317;0.1371664638;0.12778318;0.1010992227;0.084110312;0.0716467247;0.0658148078;0.0653212062;0.0640261125;0.0623617137;0.0529166422;0.0530468232;0
US Idaho;1787065;214045;1587;88.8048280281;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2716977157;0.2652197672;0.3438077829;0.4123979601;0.422303671;0.3500798765;0.269586628;0.2363841743;0.2442737331;0.2773485013;0.2795404;0.2525388473;0.1950303204;0.1313039752;0.0835292083;0.0546250306;0.0514817661;0.0529704933;0.0556227145;0.0513839169;0.0432326377;0.034294879;0.0351052606;0
US Illinois;12671821;143793;25733;203.0726286301;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3243050208;0.4168351672;0.5204027332;0.5797024006;0.5948470159;0.5405376188;0.4538829915;0.3750688408;0.317627822;0.2798004754;0.2585249313;0.249530555;0.2410718914;0.2452897342;0.2238698893;0.2102673169;0.1959949883;0.1775463775;0.1683714823;0.157081418;0.1550415419;0.1466909294;0.1350340118;0.1252778496;0.1209585122;0.1189623967;0.1173880683;0.1166600805;0.1082155992;0.1019843428;0.0964170651;0.0879254013;0
US Indiana;6732219;92789;9542;141.7363279477;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2116015436;0.2434832849;0.2837973533;0.3242837276;0.3873824345;0.4591825628;0.4845506787;0.4917941548;0.4462305963;0.3937736319;0.3858094485;0.3736780793;0.3641122573;0.327701533;0.2755663728;0.234454148;0.2066483621;0.1942157385;0.1814452435;0.1679929248;0.1522242139;0.1417014927;0.1301707427;0.1204684471;0.1118690872;0.1034006893;0.098376816;0.0932533252;0.0868868199;0.0782727821;0.0727208107;0
US Iowa;3155070;144669;2141;67.8590332386;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1001908367;0.1201687828;0.1525720491;0.1839566242;0.2442541544;0.2869630544;0.3165026272;0.3197294482;0.2795739071;0.2374045753;0.2225908269;0.235732386;0.2479115982;0.2527736902;0.2354587313;0.2097779365;0.1872207929;0.1622348291;0.1497136529;0.1392394465;0.1335276137;0.1286800346;0.121193868;0.1180737697;0.1200632033;0.1227642122;0.1183699621;0.1136085766;0.1099163164;0.105984358;0.1080065764;0
US Kansas;2913314;211754;1588;54.5083708793;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4165900602;0.3342349737;0.2749140361;0.2372422911;0.2512847702;0.2611027552;0.2755077272;0.2711620007;0.2546524198;0.2326230973;0.1995837917;0.1804387665;0.1607002615;0.1498024016;0.1393926334;0.1314806824;0.1210921477;0.1155295668;0.1163668985;0.113168975;0.1155005507;0.1081297234;0.0989520614;0.0861331516;0.0731931413;0.0699565658;0
US Kentucky;4467673;102269;2291;51.2794915832;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1984873499;0.2108076769;0.2411028371;0.3143289602;0.3395806587;0.3353358894;0.3130736946;0.2563151323;0.2486748041;0.2409826295;0.2619862049;0.2527874975;0.2250653432;0.2008141013;0.1760837779;0.1682802548;0.1583514504;0.1528742462;0.1286654703;0.1025124624;0.0935395928;0.1008804778;0.135535262;0.1647020987;0.1811357279;0.1583120742;0.1138821477;0.0910083135;0.0772917938;0
US Louisiana;4648794;111898;22532;484.6848451448;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4608026919;0.4118346225;0.4148273886;0.4028434506;0.3887380152;0.3708727326;0.3476066344;0.3376840237;0.3148273966;0.2870170189;0.2636191901;0.2282546466;0.1955879941;0.1774924981;0.1777216124;0.2217832171;0.2535802044;0.269437735;0.2448967355;0.1956033056;0.15635397;0.1209678393;0.1094612966;0.0912333159;0.0820306885;0.0673444691;0.0561566708;0.0490528456;0.0407904311;0.0416009953;0
US Maine;1344212;79883;796;59.2168497231;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2421214794;0.2040252024;0.2035202457;0.2012087069;0.1842391695;0.1536701862;0.1376450895;0.1364934909;0.1552325481;0.1698364662;0.1671973563;0.1489442576;0.1352250694;0.1316160046;0.1253905491;0.1099679133;0.0870374086;0.0735794833;0.0614542211;0.0595518918;0.0656451605;0.0703976549;0.0786875693;0.0893542065;0.1035907545;0.1100959138;0
US Maryland;6045680;25142;10784;178.3753026955;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3431440278;0.3577275357;0.3878975464;0.380384118;0.347670107;0.3103090379;0.2724983152;0.2468844451;0.2389781154;0.2581993755;0.2848998198;0.305218135;0.2888627932;0.2569174021;0.2212220816;0.196543577;0.1906810125;0.1861303847;0.1827859967;0.1710693132;0.1541471457;0.1531940358;0.1555331126;0.1658082869;0.1692926324;0.1552456102;0.1365183639;0.1123927792;0.1006574733;0.0925654824;0
US Massachusetts;6892503;20202;32181;466.8985998265;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4003714823;0.2213285344;0.1613342982;0.1273047426;0.1437136109;0.158261222;0.1823002994;0.222311752;0.2475729202;0.2663939228;0.2622371543;0.2917295696;0.3308188881;0.3744088182;0.416346234;0.4132185281;0.35868041;0.2978772771;0.2410070622;0.2000307829;0.1763297012;0.1667444656;0.164881755;0.1535407339;0.1380791444;0.1219169655;0.1142520237;0.1159893936;0.1238488658;0.1336326865;0.1352594478;0.1301927993;0.1197047675;0.1059584053;0.0946294432;0
