Country/Region;Population;Area;Maximum;Per 100,000 inh.;Comments;2020-01-22;2020-01-23;2020-01-24;2020-01-25;2020-01-26;2020-01-27;2020-01-28;2020-01-29;2020-01-30;2020-01-31;2020-02-01;2020-02-02;2020-02-03;2020-02-04;2020-02-05;2020-02-06;2020-02-07;2020-02-08;2020-02-09;2020-02-10;2020-02-11;2020-02-12;2020-02-13;2020-02-14;2020-02-15;2020-02-16;2020-02-17;2020-02-18;2020-02-19;2020-02-20;2020-02-21;2020-02-22;2020-02-23;2020-02-24;2020-02-25;2020-02-26;2020-02-27;2020-02-28;2020-02-29;2020-03-01;2020-03-02;2020-03-03;2020-03-04;2020-03-05;2020-03-06;2020-03-07;2020-03-08;2020-03-09;2020-03-10;2020-03-11;2020-03-12;2020-03-13;2020-03-14;2020-03-15;2020-03-16;2020-03-17;2020-03-18;2020-03-19;2020-03-20;2020-03-21;2020-03-22;2020-03-23;2020-03-24;2020-03-25;2020-03-26;2020-03-27;2020-03-28;2020-03-29;2020-03-30;2020-03-31;2020-04-01;2020-04-02;2020-04-03;2020-04-04;2020-04-05;2020-04-06;2020-04-07;2020-04-08;2020-04-09;2020-04-10;2020-04-11;2020-04-12;2020-04-13;2020-04-14;2020-04-15;2020-04-16
China Jiangxi;44567475;167000;937;2.1024300793;;2;7;18;27;36;72;109;135.5;162;240;286;333;391;476;546;593;643;671;704;699;695;708.5;710;660;627;592;539;457;386;334.1111111111;273.2222222222;236.3333333333;194.4444444444;163.5555555556;130.6666666667;90.7777777778;62.8888888889;35;22.0434782609;10.0869565217;5.1304347826;2.1739130435;1.2173913043;1.1497584541;1.0821256039;1.0144927537;0.9468599034;0.8792270531;0.8115942029;0.7439613526;0.6763285024;0.6086956522;0.6086956521;0.6086956522;0.6086956522;0.6086956522;0.6086956522;0.6086956522;0.6086956522;0.6086956521;0.6086956522;0.7080745342;0.8074534161;0.9068322982;1.0062111801;1.1055900621;1.2049689441;1.3043478261;1.2608695652;1.2173913043;1.1739130435;1.1304347826;1.0869565217;1.0434782609;1;0.8571428571;0.7142857143;0.5714285714;0.4285714286;0.2857142857;0.1428571429;0;0;0;0;0
China Jilin;27462297;187400;102;0.3714183122;;0;1;3;4;5;6;8;9;14;15.5;17;23;31;42;54;58;62;65;73;74;73;74;70;70.5;71;66;58.3333333333;47.6666666667;36;32;26.5;23;14.5;13;12.0333333333;10.0666666667;9.1;7.1333333333;5.1666666667;4.2;3.9;3.6;3.3;2.3333333333;1.8666666667;1.4;0.9333333333;0.4666666667;0.4666666667;0.4666666666;0.4666666667;0.4666666667;0.4666666666;0.4666666667;0.4666666667;0.4666666666;0.4666666667;0.4666666667;0.4666666666;0.4666666667;0.4666666667;0.4666666666;0.4666666667;0.4666666667;1.4333333333;2.4;3.3666666667;4.3333333333;4.3714285714;4.4095238096;4.4476190476;4.4857142857;4.5238095238;4.5619047619;4.6;4.6380952381;4.6761904762;4.7142857143;3.7857142857;2.8571428571;1.9285714286;1;1.9285714286;2.8571428571;3.7857142857;3.7142857143
China Liaoning;43746323;145900;145;0.3314564289;;2;3;4;17;21;27;34;39;41;48;64;70;74;81;87;91;95;88;86;81;77;77;76;71;56;51;47.0714285714;40.1428571429;32.2142857143;27.2857142857;22.3571428571;16.4285714286;14.5;13.5714285714;10.6428571429;5.7142857143;4.7857142857;2.8571428571;1.9285714286;1;2.4285714286;3.8571428571;3.8445378151;3.8319327731;3.8193277311;3.806722689;3.7941176471;3.7815126051;3.768907563;3.756302521;3.743697479;3.731092437;3.7184873949;3.7058823529;2.2647058824;0.8235294118;0.8235294118;0.8235294118;0.8235294118;1.2647058824;1.7058823529;1.8970588235;2.0882352941;2.2794117647;2.4705882353;4.4117647059;6.3529411765;8.2941176471;10.2352941176;13.1764705882;14.1176470588;15.0588235294;15.3333333333;15.1666666667;15;15.75;16.5;16.5;16.5;14.75;13;11;9;6;5;4
China Macau;552300;29;45;8.1477457903;;1;2;2;2;5;6;7;7.2;7.4;7.6;7.8;8;9;10;9.0243902439;8.0487804878;8.0731707317;8.0975609756;5.1219512195;4.1463414634;3.1707317073;2.9951219512;2.8195121951;2.643902439;2.4682926829;2.2926829268;1.3170731707;0.3414634146;0.3414634146;0.3414634146;0.3414634146;0.3414634146;0.3414634146;0.3414634146;0.3414634147;0.3414634147;0.3414634147;0.3414634147;0.3414634147;0.3414634147;0.3414634147;0.3414634147;0.3414634147;0.3414634147;0.3414634147;0.3414634147;0.3414634147;0.3414634147;0.3414634146;0.3414634146;0.3414634146;0.3414634146;0.3414634146;0.3414634146;0.3414634146;1.3170731707;4.2926829268;6.2682926829;6.743902439;7.2195121951;13.1951219512;13.6707317073;14.1463414634;19.1219512195;20.0975609756;22.0731707317;26.0487804878;26.5243902439;27;29;26.6666666667;25.3333333333;25.5;25.5;20;19.8333333333;19.6666666667;15;14;12;8;7.5;7;4;3.3333333333;2.6666666667
China Ningxia;6301350;66400;75;1.1902211431;;1;1;2;3;4;7;11;12;17;21;26;28;31;34;36;39;41;42;43;42;42;46;47;46;44;42.25;39.5;36.75;34;31.125;28.25;26.375;24.5;22.625;18.75;13.875;8;5.5;3;3.25;3.5;3.75;4;3.875;3.75;3.625;3.5;3.375;3.25;3.125;3;2.5;2;1.5;1;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
China Qinghai;5626722;721200;18;0.3199020673;;0;0;0;1;1;6;6.6666666667;7.3333333333;8;8.5;9;11;13;15;17;18;18;17;17;12;11.3333333333;10.6666666667;10;9.5;9;7;5;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
China Shaanxi;37327378;205600;256;0.6858236868;;0;3;5;15;22;35;46;56;63;87;101;116;128;142;165;170;179;180;186;178;173;169;166;143;131;120;112;99;77;72;61.0384615385;50.0769230769;37.1153846154;32.1538461538;26.1923076923;20.2307692308;16.2692307692;15.3076923077;13.3461538462;9.3846153846;5.4230769231;4.4615384615;3.5;0.5384615385;0.5384615384;0.5384615385;0.5384615384;0.5384615385;0.5384615385;0.5384615384;0.5384615385;0.5384615385;0.5384615384;0.5384615385;0.5384615384;0.5384615385;0.8333333333;1.1282051282;1.4230769231;2.3846153846;2.6794871795;2.9743589744;3.2692307692;4.2307692308;7.1923076923;7.4871794871;7.7820512821;8.0769230769;8.3717948718;8.6666666667;8.6666666667;8.6666666666;8.6666666667;8;7.6666666667;7.3333333333;7;6;3;2.6666666667;2.3333333333;2;1.6666666667;1.3333333333;1;0.6666666667
China Shandong;95793065;153800;784;0.818430854;;2;6;15;27;46;75;95;130;158;184;206;230;259;275;305;341;371;389;398;391;392;367;351;339;326;307;282;268;237;199;363;334;310;289;269;259.4;247.8;234.2;225.6;221;217.2;215.4;214.6;212.8;10;9.2;5.4;4.6;3.8;3.6;3.3666666667;3.1333333333;2.9;2.6666666667;2.6333333333;2.6;2.7333333333;2.8666666667;3;4.8;7.6;8.4;8.7;9;10.8333333333;11.6666666667;11.8333333333;12;12.1666666667;13;13.1666666667;13.3333333333;16;14.5;12;12;12.5;14;12.3333333333;11.6666666667;11.6666666667;11.3333333333;11;10;9.5;9
China Shanghai;23019148;6341;628;2.7281635272;;9;16;20;33;39;52;65;95;111;134;168;181;202;218;234;241;257;253;253;246;237;215;203;183;157;146;130;114.3333333333;90.6666666667;77;57.5;49;42.3333333333;36.6666666667;33;26;22.1666666667;19.3333333333;11.5;9.6666666667;4.8333333333;4.6666666667;4.8333333333;5;7.5;7.5;7.6666666667;7.8333333333;8;7.6666666667;8.1666666666;8.6666666667;15.5;16.3333333333;17.1666666667;20;22.5;24;29;37.5;61;65.5;70;88.3333333333;105.6666666667;122;132;138;143;151;155;159;155;149;127;127;124;110;101;87;96;115;120;111;106;106
China Shanxi;35712111;156300;194;0.5432330785;;1;1;1;6;9;13;27;31;35;39;47;66;74;81;87.5;95;103;109;110;108.5;97;95;91.5;88;81;63;56;50;43;36;28.25;17.5;13.75;11.5;9.0357142857;7.0714285714;6.6071428571;6.1428571429;5.1785714286;4.2142857143;3.25;2.2857142857;1.8214285714;1.3571428571;1.1428571429;0.9285714286;0.7142857143;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.7976190476;1.0952380953;1.3928571429;1.6904761904;1.9880952381;2.2857142857;2.5833333333;2.880952381;3.1785714286;3.3928571429;3.6071428571;3.8214285714;4.0357142857;12.3333333333;20.3333333334;28.3333333333;31;32.6666666667;36.3333333333;36.5;36.6666666667;42.8333333333;49;56.75
China Sichuan;80418200;485000;560;0.6963597793;;5;8;15;28;44;69;90;107;141;176;206;230;253;281;296;313;329;336;342;336;327;328;309;286;263;250;241;226;213;199;181;162;140.5;122;112;95;83;75;68.1666666667;57.3333333333;43.5;30.6666666667;24.8333333333;19;14.0833333333;13.1666666667;12.75;12.3333333333;10.4166666667;8.5;5.5833333333;1.6666666667;1.5833333333;1.5;1.4166666667;1.3333333333;1.5;1.6666666667;1.9166666667;2.8333333333;3.75;4.6666666667;5.5833333333;7.5;7.9166666667;8.3333333333;9.25;10.1666666667;10.75;11.3333333333;11.6666666667;13.3333333333;14;15;15;15;15;13;12.5;12;11;10;9.3333333333;8.6666666667;8;6
China Tianjin;12938224;11305;186;1.4376007093;;4;6;8;10;14;23;24;27;31;32;41;48;60;67;65;73;73;78;77;72;82;85;88;88;81;76;65;61;61;52;51;47;44.2;40.4;29.6;23.8;17;16.0476190476;14.0952380952;12.1428571429;11.1904761905;8.2380952381;6.2857142857;5.3333333333;4.380952381;1.4285714286;1.2761904762;1.1238095238;0.9714285714;0.819047619;0.6666666667;0.6666666667;0.6666666667;0.6666666666;0.6666666666;0.6666666667;0.6666666667;0.6666666667;1.619047619;2.5714285714;3.5238095238;4.4761904762;8.4285714286;11.380952381;14.3333333333;18.2857142857;24.2380952381;29.1904761905;37.1428571429;38.0952380952;39.0476190476;41;42;41.3333333333;40.6666666667;40;36.3333333333;33.6666666667;31;28;22.3333333333;17.6666666667;10;10;9.5;8
China Tibet;3002166;1228400;1;0.033309284;;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
China Xinjiang;21813334;1660400;76;0.3484107473;;0;2;2;3;4;5;10;13;14;17;18;21;24;29;32;34;37;39;41;44;45;46;49;48;52;50;51;47;44;40;37;34;31;27;21;17;13;11;6;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
China Yunnan;45966239;394000;184;0.4002937895;;1;2;5;11;16;26;44;55;70;83;93;105;117;122;127;131;133;128.5;125;123;109;99;86;79;75;66;54.5;50;45;41;36.08;34.66;33.24;25.32;21.4;20.48;18.56;12.64;6.72;3.8;3.38;2.96;2.04;1.12;1.12;1.12;1.12;1.12;1.12;1.12;1.12;1.12;1.12;1.12;1.12;1.24;1.36;1.48;1.6;1.72;1.84;1.96;2.08;2.2;2.32;4.24;4.66;5.08;5.5;5.8;6.1;6.4;7.2;7;6.8;6.6;6.4;6.2;6;4;3.5;3;2.5;2;1.5;1
China Zhejiang;54426891;102000;1268;2.3297307208;;10;27;43;62;104;128;173;296;428;538;599;661;724;829;885;927;963;986;971;964;944;835;717;617;563;506;447;343;279;221;197;157;130.1111111111;113.2222222222;88.3333333333;74.4444444444;60.5555555556;50.6666666667;43.7777777778;38.8888888889;35;41;40;40;13.3333333333;12.6666666667;13.8888888889;15.1111111111;16.3333333334;17.5555555556;18.7777777777;20;21.2222222222;25.1111111111;25.5;19;18.5;18;17.6666666667;18.3333333333;19;18.6666666667;18.3333333333;18;18.6666666667;21.3333333333;24;23;23.5;25;25;25;26;26;25;25;25;25;24;20.1666666667;16.3333333333;13.5;12.6666666667;10.8333333333;10.5;10
Colombia;50882891;1109500;3233;6.3538056436;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;3;9;11;13;22;34;54;65;93;102;127;195;229;274;375;461;480;526;586;668;744;841;972;1059;1139;1210;1254;1302;1402;1584;1732;1934;2101;2074;2054;2073;2040;2072
Congo (Brazzaville);5518087;341500;117;2.1203000243;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;3;3;3;3;4;6.5;9;11.5;14;16.5;18;18.75;19.5;20.25;19;26.6666666667;34.3333333333;40;43.75;46;47.25;48.5;55.5;62.5;69.5;78.25;87;95.75;95
Congo (Kinshasa);81340000;341500;267;0.3282517826;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;2;3;4;14;18;22;29;35;43;46;48;55;59;67;73;90;100;120;126;131;127.5;125;135;143.6666666667;152.3333333333;157;158;161;154;143;145;133
Costa Rica;5094118;51060;642;12.6027704894;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;5;9;11;13;22;23;26;27;35;41;50;68;88;115;129;149;166;188;209;240;269;287;295;306;325;327;327;318;320;309;306;301;308;295;282;281;282;271;251;246
Croatia;4105267;55960;1791;43.6268822466;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;3;5;6;7;8;9;10;10.5;11;12;12.6666666667;13.3333333333;13;16;22.5;27;32;42;49;56;71;94.5;117;194;241.3333333333;301.6666666667;368;423;469.5;554;619;664;733;802;882;906;951;920;928;907;900;901;912;909;877;887;860;837;778;780
Cuba;11326616;106440;862;7.6103930777;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4;4.25;4.5;4.75;5;6;10;15;20;34;39;47;56;64;76;114.75;134.5;165.25;180;205;222;253;267;285;310;348;400;448;484;501;530;556;580;602;629
Cyprus;1207359;9240;735;60.8766737979;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;6;10;14;26;29.5;33;46;49;67;75.5;84;94;114;121;126;136;148;153;184.5;197;216;271;289;320.5;342;351;349;370;394;418;433;437;419;432;433;395;379
Czechia;10708981;77240;6433;60.071074923;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;5;8;12;18;19;31;36;41;91;94;141;189;250;295;391;456;682;815;976;1089;1200;1353;1563;1831;2138;2442;2564;2703;2912;3044;3164;3258;3477;3467;3586;3623;3658;3644;3453;3200;3174;3058;2803;2708;2575
Denmark;5792202;42430;6879;118.7631232474;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;4;5;6;10;16.5;23;29;35;90;262;442;614;800;824;860;909;971;1047;1134.5;1232;1297;1360;1360;1329;1282;1262;1245;1374;1531;1663;1883;2050;2235;2502;2751;2974;3231;3480;3678;3758;3773;3795;3779;3741;3651;3574;3493
Denmark Faroe Islands;49290;1395;184;373.3008723879;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;2;2;2;2;2;3;9;11;18;47;57;71;79;91;113;116;120;130;138;141;146;148;150;122;115;105;99;89;67;65;62;52;44;40;29;25;16;15;11;7
Djibouti;988000;23180;591;59.8178137652;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;3;3;11;11.5;12;14;18;24;30;32;39;48;49;58;87;109.5;124;131;138;173;196;274;333;402;551
Dominica;71986;750;16;22.2265440502;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;7;11;11.2;11.4;11.6;11.8;12;12.5;13;13.5;14;13.5;13;13.25;8.5;4.75;4.8;4.6;4.4;4.2;4;3.5;3
Dominican Republic;10847910;48320;3755;34.6149626979;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;2;2;5;6;7;8;9;10;11;13.3333333333;16.6666666667;20;26.5;32;70;110;197;239;305;382;478;561;691;820;859;1058;1227;1320;1416;1504.5;1543;1583;1644;1719;1861;2039;2040;2108;2266;2177;2330;2375
East Timor;1318445;14870;18;1.3652446632;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;1;1;1;3;5;7;17
Ecuador;17643054;248360;8225;46.6189130295;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6.5;7;10;13;13.3333333333;13.6666666667;14;15;16;17;20.6666666667;24.3333333333;26;26.5;30.5;51;101;186;353.6666666667;492.3333333333;775;963;1055;1145;1369;1559;1775;1866;1902;2165;2637;2964;3001;2959;2857;2766;3016.5;3277;3562;5566;5434;5542;5567;5363;5110;5062
Egypt;102334404;995450;2673;2.6120247888;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;2;14;31;48;54;58;59;66;78;107;108;148;192;220;250;270;262;278;311;343;396;428;456;467;499;506;514;553;609;700;776;846;956;1048;1104;1204;1258;1363;1456;1534;1640;1726;1808
El Salvador;6486205;20720;164;2.5284430572;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;3;3;5;9;13;16;19;24;30;31;35.5;39;44;53;59;65;73;84;90;101;99;101;107;117;122.5;123
Equatorial Guinea;1402985;28050;51;3.6351065763;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;4;6;6.75;7.5;8.25;9;10;11;12;12.5;13;12.5;13;13.5;11;9.5;9.25;8.9;8.55;8.2;7.6;7;6.75;7;7.25;7.5;17;26.5;36;35.5
Eritrea;3546421;101000;35;0.9869104655;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;4;6;8;10;12;13.5;15;18.5;22;25.5;28;29;30;31;29;27.5;26;24.2;22.4;21.1;19.8;16.5;13
Estonia;1326535;42390;1434;108.1011808961;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;2;2;3;10;10.5;11;11.5;12;16;46.5;78;114;170;204;223;256;264;273;295.5;315;340.5;357;388;490.5;496;530;508;510;520;521;591;678;733;771;756;780;781;669;683;659;630;617;628;621;576
Ethiopia;114963588;1000000;92;0.0800253381;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;5;5.5;6;7.5;9;10;11;11.5;12;13.3333333333;14.6666666667;15;17.5;20;18;20.5;23;24.5;26;28;32;32.5;40;41.6666666667;41.3333333333;49;50.5;50;51;56;56;60
Fiji;896445;18270;17;1.8963795883;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;3;4;5;5.25;5.5;5.75;6;6.25;6.5;6.75;6;8.5;11;11;11;11;10.3333333333;10.4166666667;10.5;10.4166666667;10.3333333333;10.25;10.1666666667;10.0833333333;10
Finland;5540720;303890;3369;60.804371995;;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;5;6.5;8;9.5;11;14;18;22;29;39;57;105;153;222;238;269.5;312;325.5;388;435;504;603;670;752;821;851;886;942;996;1075;1097;1110;1118;1165;1359;1301;1476;1516;1607;1647;1728;1738;1734;1712;1743;1791;1851
France;65273511;547557;145960;223.6129139736;;0;0;2;3;3;3;4;5;5.3333333333;5.6666666667;6;6.7142857143;7.4285714286;8.1428571429;8.8571428571;9.5714285714;8.2857142857;8;8.1428571429;8.2857142857;7.4285714286;6.5714285714;6.380952381;6.1904761904;6;5.4857142857;4.9714285714;4.4571428571;3.9428571429;3.4285714286;2.9142857143;2.4;2.4571428571;2.5142857143;2.5714285714;6.4285714286;26.2857142857;45.1428571429;88;117.8;178.6;191.4;272.2;364;639.8;935.6;1107;1190;1751;2233;2923;3582;4369;4369;6442;7448;8758;10494;11959;13333;14892;18647;20520;22952;26184;29303;33106;35675;37917;44476;47946;48234;51726;54323;54460;54534;55863;56815;57179;57712;56215;80459;79748;78125;76481;86855
France Martinique;375265;1060;158;42.1035801367;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;3;3;3;9;12;14;15;18;22;31;36;42;51;55;63;70.5;78;84;92.6666666667;101.3333333333;112;116;115;111;107;105;98;95;88;81;74;62.6666666667;51.6666666666;40.6666666667;29.5;23;20
France Mayotte;272815;375;233;85.4058611147;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;3;3;6;7;11;24;36;40.6666666667;45.3333333333;50;63;71.5;81;93;102;113;122;127;136;135;135;136.8333333333;138.6666666667;141;133;129;125;123;120;117
France Reunion;895312;2500;394;44.0070053791;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;5;6;7;9;10.5;12;14;28;45;64;71;94;110;134;140;177;196.5;215;236.5;269;294;293;289;280;278;264;249;227;237;205;185.5;167;145;112;86
France Saint Barthelemy;9877;21;6;60.7471904424;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3;1;1;1;1;1;1;1;3;3;0;0;0;0;0;2;2;2;2;4;4.3333333333;4.6666666667;3;3;3;3;3;3;3;3;3;3;3;1;0.6666666667;0.3333333333;0;0;0;0
France Saint Martin;38666;53;35;90.5188020483;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;2;2;2;3;4;4.3333333333;4.6666666667;5;6;7.5;9;9.8;10.6;11.4;12.2;13;15.3333333333;16.6666666667;18;18.6666666667;19.3333333333;27;24.3;23.1;21.9;21.4;20.9;20.4;19.9;19.4;17.3666666667;15.3333333333;13
France Saint Pierre and Miquelon;Not defined;Not defined;1;0;Missing Country;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1
French Guiana;268700;82200;86;32.0059545962;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5.25;5.5;5.75;6;6.25;6.5;6.75;7;11;12;13;14;15;13;13.75;14.5;17.25;22;24.75;27.5;30.25;33;32;35;38;40;42;43;47.5;52;51.5;49;52;50;48;46;43;39;35;32
French Polynesia;280908;3660;55;19.5793640623;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3;3;6;11;15;18;21.5;25;27.5;30;28.5;30;31.5;33;33.5;34;32;28;25;23;20.5;22;23.5;21.5;20.5;19.5;18.5;19;18.5;18;17
Gabon;2225734;257670;80;3.5943198963;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;2;3;4;4.5;5;5.5;6;7.8;9.6;11.4;13.2;15;17;20;18.75;18.5;18.25;18.5;24;27.5;37;36.2;35.4;36.6;42.8;52.5;62;59
Gambia;2416668;10120;9;0.3724135876;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;2;2;2;2;2;3;3.3846153846;3.7692307692;4.1538461538;4.5384615385;4.9230769231;5.3076923077;5.6923076923;5.0769230769;4.4615384615;4.8461538462;5.2307692308;5.6153846154;6;5;4.6153846154;4.2307692308;3.8461538462;3.4615384615
