Country/Region;Population;Area;% Max;% Min;% Latest;% Last Day;Comments;2020-01-22;2020-01-23;2020-01-24;2020-01-25;2020-01-26;2020-01-27;2020-01-28;2020-01-29;2020-01-30;2020-01-31;2020-02-01;2020-02-02;2020-02-03;2020-02-04;2020-02-05;2020-02-06;2020-02-07;2020-02-08;2020-02-09;2020-02-10;2020-02-11;2020-02-12;2020-02-13;2020-02-14;2020-02-15;2020-02-16;2020-02-17;2020-02-18;2020-02-19;2020-02-20;2020-02-21;2020-02-22;2020-02-23;2020-02-24;2020-02-25;2020-02-26;2020-02-27;2020-02-28;2020-02-29;2020-03-01;2020-03-02;2020-03-03;2020-03-04;2020-03-05;2020-03-06;2020-03-07;2020-03-08;2020-03-09;2020-03-10;2020-03-11;2020-03-12;2020-03-13;2020-03-14;2020-03-15;2020-03-16;2020-03-17;2020-03-18;2020-03-19;2020-03-20;2020-03-21;2020-03-22;2020-03-23;2020-03-24;2020-03-25;2020-03-26;2020-03-27;2020-03-28;2020-03-29;2020-03-30;2020-03-31;2020-04-01;2020-04-02;2020-04-03;2020-04-04;2020-04-05;2020-04-06;2020-04-07;2020-04-08;2020-04-09;2020-04-10;2020-04-11;2020-04-12;2020-04-13;2020-04-14;2020-04-15;2020-04-16;2020-04-17;2020-04-18;2020-04-19;2020-04-20;2020-04-21;2020-04-22;2020-04-23;2020-04-24;2020-04-25;2020-04-26;2020-04-27;2020-04-28;2020-04-29;2020-04-30;2020-05-01;2020-05-02;2020-05-03;2020-05-04;2020-05-05;2020-05-06;2020-05-07;2020-05-08;2020-05-09;2020-05-10;2020-05-11;2020-05-12;2020-05-13;2020-05-14;2020-05-15;2020-05-16;2020-05-17;2020-05-18;2020-05-19;2020-05-20;2020-05-21;2020-05-22;2020-05-23;2020-05-24;2020-05-25;2020-05-26;2020-05-27;2020-05-28;2020-05-29;2020-05-30;2020-05-31;2020-06-01;2020-06-02;2020-06-03;2020-06-04;2020-06-05;2020-06-06;2020-06-07;2020-06-08;2020-06-09;2020-06-10;2020-06-11
25 S.E. Asia;704661929;6382530;0.2343002141;0.0142638504;0.0182626616;0.0171801002;;;;;;;;;;0.2266660457;0.2070949484;0.1783124666;0.1566800837;0.1232153509;0.1119898989;0.0996993508;0.0999224469;0.098380609;0.0973868274;0.0938486557;0.0893846931;0.0876175363;0.0719264433;0.0587887599;0.0467533031;0.0484242658;0.0510330882;0.0501394321;0.0443635895;0.0353185025;0.0272623148;0.0212834838;0.0171081217;0.0149396416;0.0142638504;0.014922946;0.0172775462;0.0182549326;0.0188248992;0.022890629;0.0285548096;0.0354118627;0.0402372714;0.0420896063;0.0430036368;0.0555745343;0.0717182465;0.0904963761;0.102275051;0.1048939744;0.1137664059;0.1103390164;0.1263751352;0.1414736006;0.1749674183;0.2097860586;0.2286454672;0.2343002141;0.2108342107;0.191569678;0.174062018;0.1676340326;0.1640860533;0.1599785609;0.1517718886;0.1395676046;0.1249117819;0.1153825165;0.1101860967;0.1061286541;0.104592298;0.0997437507;0.0945645381;0.0894756944;0.0810645438;0.0744310859;0.0663228074;0.0604084702;0.0568254453;0.0547924907;0.0537298719;0.0530381256;0.0526583528;0.0538281879;0.0552149844;0.0553928615;0.0564704401;0.0561427036;0.0569161189;0.0566428958;0.0568958138;0.0567115881;0.0555726494;0.0549865354;0.0528144782;0.0497455814;0.0458346168;0.041608024;0.0377185612;0.0343729516;0.0316745071;0.0311869525;0.0301895791;0.0301256255;0.0294320578;0.0282859977;0.0278989917;0.0274346932;0.0276436109;0.0272218014;0.0267150277;0.0256286118;0.024841087;0.0243452249;0.0246590957;0.0251756465;0.02497619;0.0242160964;0.0220849617;0.020065656;0.0188507557;0.0187624357;0.0195850364;0.0207273605;0.021301611;0.0209157383;0.0197085502;0.0185198432;0.0180522771;0.0189411691;0.0203725909;0.0219874565;0.0222632209;0.0212563265;0.0201831603;0.0191609713;0.0188397759;0.0186788265;0.018235693;0.0178070149;0.0174092217;0.0176544673;0.0182626616
26 AU / NZ;30322117;7945610;0.2757404859;0.0006374611;0.0006840209;0.0004551143;;;;;;;;;;;;;;;;;0.0384007589;0.0352537242;0.0376113421;0.0361392074;0.028315897;0.0167988292;0.0085386617;0.0031496453;0.0031397561;0.0031299287;0.0031201627;0.0031104575;0.0031008124;0.003091227;0.0030817006;0.0030722328;0.003062823;0.0030534706;0.0030441752;0.0030349363;0.0030257532;0.0030166255;0.0030075528;0.0513753969;0.1013819674;0.1552942843;0.1992841856;0.2142967018;0.2159013697;0.2012643403;0.1770085065;0.1402557333;0.1249122946;0.1303973848;0.1574445505;0.1807424695;0.1993901248;0.2150962391;0.2242457292;0.2294834832;0.2282858885;0.2289354007;0.2313532092;0.2245290383;0.232396796;0.2584385207;0.2683927215;0.2757404859;0.252539583;0.2152713331;0.1910617235;0.1737915711;0.1657431452;0.1455846822;0.1242456049;0.1011826766;0.0837053967;0.0690057937;0.0615815952;0.0542172046;0.0479678788;0.0399966162;0.0328299158;0.0271628376;0.0232233283;0.0208073907;0.018151223;0.0151237885;0.0118104194;0.0092974036;0.0077313029;0.0071102182;0.0070385449;0.0069529346;0.0065815229;0.0060207668;0.0049248182;0.0036214619;0.0027383786;0.0023271537;0.0023519304;0.0023466281;0.0024031629;0.002234514;0.002096725;0.0019907873;0.0020268457;0.0022147186;0.0023910703;0.0027076923;0.0028613745;0.0029138626;0.0026769722;0.0024008581;0.0020769369;0.001942719;0.0019095102;0.001817112;0.0018927529;0.0018786999;0.0020027196;0.0019506359;0.0017907102;0.0015530045;0.0012966592;0.001255972;0.0011960755;0.0012139775;0.0011544171;0.0011046207;0.0010744325;0.0010344125;0.0011683899;0.0013404533;0.0015025759;0.0015680287;0.0015465127;0.0014672991;0.0014267216;0.0013197309;0.0011844061;0.0010113069;0.00081954;0.0007141195;0.0006374611;0.0006464988;0.0006840209
27 Pacific Ocean;1575601;40870;0.2282491844;0.0012055477;0.0085788128;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.2282491844;0.1830505297;0.1318719046;0.0881040015;0.0573712634;0.0472445342;0.0463462132;0.05296616;0.0570507022;0.0622553253;0.05941;0.0537920358;0.0485352413;0.0488187428;0.0512901325;0.0474587218;0.0374964458;0.0236742495;0.0144933489;0.0115774909;0.0135854552;0.0138834472;0.0116589217;0.008637446;0.0065044079;0.006042571;0.0068071997;0.0071689176;0.0064702655;0.0051192852;0.0035246287;0.0023391973;0.001814184;0.001551595;0.0016411787;0.0018222555;0.0020942523;0.002365188;0.0025429903;0.0026281436;0.0026212545;0.0031565018;0.0037240553;0.0043234903;0.0044194016;0.004842324;0.0060876157;0.0073292093;0.0082554173;0.0075028781;0.0058948083;0.0042617167;0.0033053551;0.0030088455;0.0025718172;0.002137221;0.0018477799;0.0016617076;0.0015781536;0.0014545493;0.0013313191;0.0012488694;0.0012070028;0.0012055477;0.001279208;0.0014276626;0.001650542;0.0018727375;0.002540557;0.0039941752;0.0062179161;0.0079651041;0.0083832498;0.0071445263;0.0055098504;0.0061233031;0.0072924949;0.0085788128
3 ME/Africa;1715226785;34591101;0.5555312269;0.0219401129;0.0219401129;0.0226479372;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.2913976955;0.406349234;0.4841715065;0.5044473683;0.5077938107;0.5306214838;0.5555312269;0.5292571376;0.5094513588;0.4875032457;0.492042296;0.4681645967;0.4126564236;0.3543835267;0.2929348141;0.2541328277;0.2184940379;0.1813295256;0.149939917;0.1293200268;0.1273022498;0.1293682771;0.127696989;0.1197104296;0.1083615196;0.0977891183;0.0891963165;0.0852954777;0.0837387006;0.0843711209;0.0850869624;0.0882200039;0.0963889865;0.1064202701;0.1191682047;0.1278119204;0.130606148;0.1269660335;0.1193631864;0.1117681941;0.1047036181;0.0993522937;0.0934408248;0.0880351803;0.0818709675;0.0767890485;0.0719162736;0.0676601734;0.0646137134;0.0624363577;0.0610545519;0.0592640682;0.0566258103;0.0532738049;0.0501921875;0.0480980596;0.04655146;0.0451586686;0.0435376595;0.0419950032;0.0405807732;0.0390496345;0.0374137877;0.0353900071;0.0334795571;0.0316235841;0.0299212872;0.028686428;0.0280476263;0.02791603;0.0276259299;0.0267360753;0.0256556889;0.0248545739;0.0249317969;0.0255695572;0.0265816479;0.0272864977;0.0276369152;0.0275137118;0.0271879105;0.0270012989;0.0269400375;0.0272000454;0.0273832225;0.0274236624;0.0271998365;0.0268425315;0.0263954541;0.026233886;0.026191238;0.0262701087;0.0260446662;0.025310699;0.0241291126;0.0229942352;0.0222697236;0.0223814978;0.0230249409;0.0237032264;0.02406097;0.0237453214;0.0232931431;0.023021483;0.0231850121;0.0236374133;0.023867741;0.0237125363;0.0231002181;0.0223893741;0.0219401129
31 MENA;586642361;12901000;0.555174003;0.0192966365;0.0192966365;0.0195399427;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.2913976955;0.406349234;0.4841715065;0.5044473683;0.5077938107;0.5306214838;0.555174003;0.5287781219;0.5089770614;0.4870868696;0.4919700637;0.4681295502;0.4125800899;0.3542273284;0.2928225243;0.2540941466;0.2184920272;0.1812916736;0.1497485013;0.1290255548;0.1267939066;0.1286406794;0.1266526716;0.1183139364;0.1068376651;0.0960003139;0.0871970917;0.0827040339;0.0804255994;0.0804628408;0.0804215562;0.0829122135;0.0904862053;0.1002713505;0.1135075135;0.1235654457;0.128022474;0.1259531149;0.1193551668;0.1121722596;0.1051723891;0.0994943487;0.0933919117;0.0877750432;0.0816074627;0.0766819573;0.0718495766;0.0675637218;0.0644058732;0.0622565059;0.0609533138;0.0592591821;0.0565748441;0.0530716182;0.049806986;0.0475374786;0.0457631489;0.0440740723;0.0422420208;0.0406724509;0.0393733374;0.0379200666;0.0361797753;0.0340000752;0.0319397953;0.030097897;0.028426232;0.0270451518;0.0261262625;0.0256960713;0.0252053798;0.0243561887;0.0232470056;0.0224936601;0.0225394597;0.0230868981;0.0239147574;0.0242969942;0.0244547235;0.024218376;0.0240275939;0.0239929034;0.0241214958;0.0245043768;0.0248511858;0.0251106779;0.0249758735;0.0247379508;0.0243769748;0.0241608791;0.0240142263;0.0238712472;0.023559078;0.0228173452;0.0217627767;0.0206227886;0.0198049307;0.0197129176;0.0201277425;0.0207453481;0.0210348236;0.0209241916;0.0206575592;0.0204107727;0.0204488341;0.0205673698;0.0206632214;0.0205439391;0.0201421898;0.0196876214;0.0192966365
32 SSa Africa;1128584424;21690101;0.4708265585;0.0357471171;0.0357471171;0.0382738299;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.4207965807;0.4506609263;0.4708265585;0.4165964075;0.382236447;0.3342669122;0.3311243241;0.3459553333;0.3381825155;0.3345195278;0.3138790521;0.3046370389;0.2924534766;0.2684596905;0.2271000417;0.1855880297;0.1471890522;0.1195173575;0.1040717147;0.095769301;0.0966344661;0.0943795356;0.093045189;0.0869638085;0.0788451283;0.0731909998;0.0694904982;0.0685583177;0.0658547137;0.0629778852;0.0593563613;0.0575823673;0.0570627512;0.0573970227;0.0585193272;0.060993294;0.0647061035;0.0665244987;0.0651230752;0.061256623;0.0578895479;0.0574628276;0.0575635883;0.0576003052;0.0550288475;0.0522275365;0.0525406172;0.0551898029;0.0585087842;0.0600546346;0.0577338915;0.0559226072;0.0536062791;0.053141368;0.0541095772;0.0561536503;0.0593965339;0.0607159781;0.0608590375;0.0580644599;0.0553919342;0.0527180615;0.0512428827;0.0493905689;0.0470363954;0.0456302342;0.0439613831;0.0425041224;0.0424697563;0.0428914537;0.0443512179;0.0444621534;0.0434407874;0.0409929687;0.0395434336;0.0391509088;0.040296018;0.0421105484;0.0427954252;0.043207665;0.0412365691;0.0393139114;0.0385798187;0.0391518396;0.0412207106;0.0419170333;0.0412437796;0.0391449963;0.0367464463;0.0357471171
Afghanistan;38928346;652860;0.2830562289;0.0309366106;0.0309366106;0.0337819528;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.098915251;0.0768393635;0.0995919845;0.1736002663;0.2501856729;0.2830562289;0.2728649475;0.2223644036;0.1686881572;0.1254991175;0.1259357806;0.1266301601;0.1617063475;0.186613409;0.1821711733;0.164414923;0.124501128;0.1037036661;0.0954354976;0.0967093148;0.0981455569;0.0930765712;0.0818080743;0.0806678692;0.0783774546;0.0820011308;0.0851330231;0.0856506525;0.0847895514;0.0777012023;0.0699762453;0.0602987382;0.0532937853;0.0530226683;0.0576136109;0.0653144667;0.0707320046;0.0716835056;0.0727285591;0.0738987558;0.0751929187;0.0812163468;0.0823073067;0.0834416274;0.0823911543;0.0796126532;0.0816482026;0.0805853523;0.0790590528;0.0739950213;0.0655811827;0.0645362629;0.0655497457;0.0696809289;0.0694075267;0.0669668371;0.0655829105;0.0652440356;0.0647428954;0.0620563838;0.0603771607;0.0603100911;0.0636774337;0.0663349693;0.0685983726;0.0683731139;0.0672593099;0.0657168566;0.0618729414;0.0579244267;0.0537546983;0.0525371317;0.0517444463;0.0506570471;0.0493137625;0.0469629581;0.0454430793;0.0452612402;0.0448721116;0.0441200615;0.0407548625;0.0367357861;0.0333941591;0.0309366106
Albania;2877797;27400;0.3062150865;0.0076064404;0.0219623108;0.0328113348;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.3062150865;0.2146137708;0.1510363068;0.1203027182;0.1017206847;0.0914136846;0.0924359399;0.1087485616;0.1311818896;0.1544427064;0.1717473122;0.1711150421;0.1522375603;0.1238336547;0.0928947457;0.0758947647;0.0681216128;0.0696830719;0.0737187867;0.0775293923;0.0831737676;0.0828367913;0.0748097109;0.0613972263;0.0454094667;0.0341574251;0.0292449792;0.02790492;0.0308422285;0.0317235513;0.0336379587;0.0351667171;0.0360761689;0.0369824172;0.0351816238;0.0331196201;0.0313743603;0.0329180761;0.0368729869;0.039114544;0.0399871115;0.037395307;0.0334373674;0.0287373447;0.0233986959;0.0198411519;0.0164918483;0.0145959425;0.0124220342;0.0105356902;0.0102882197;0.0116341285;0.0132589003;0.0140496813;0.0131780718;0.0119038809;0.0100713661;0.0089905466;0.0077585334;0.0076810558;0.0093068618;0.0122906603;0.0155214775;0.0159123093;0.0135491577;0.0102172955;0.0076925344;0.0076064404;0.0083369491;0.0092215366;0.0093240209;0.0098900591;0.0120302284;0.0153923024;0.0190097197;0.0212527822;0.0215903732;0.0190224134;0.0165607936;0.0143964611;0.0136403424;0.0137496727;0.0140033366;0.0139560464;0.0135446071;0.0146352134;0.0175235467;0.0219623108
Algeria;43851044;2381740;0.2899645361;0.0107417677;0.0107417677;0.0100152614;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.085218068;0.0663350727;0.0593239426;0.0625884619;0.0958231807;0.147587347;0.1957116809;0.2219261073;0.2124383062;0.1878656497;0.1592169702;0.1817973642;0.2297806393;0.2672743523;0.2899645361;0.2598141915;0.2136774896;0.1726974379;0.1534003443;0.146221146;0.1351217454;0.1384787331;0.1494278966;0.1670669639;0.1800818413;0.1712383496;0.14899446;0.118818287;0.0881063087;0.0697488424;0.0589782367;0.0577152574;0.0567806899;0.053619866;0.0500838584;0.0452453045;0.0429035819;0.0425676725;0.0458568864;0.0488063061;0.0510086388;0.0494225815;0.0448085106;0.0397727881;0.0358504528;0.0350106213;0.0357870402;0.03715894;0.0385832103;0.0392077859;0.0406863781;0.0418008754;0.0427919931;0.0424216021;0.0407695273;0.0392285636;0.038373712;0.038433523;0.0382572182;0.0375398306;0.0364438784;0.0354733521;0.0340925868;0.0326617074;0.0311368395;0.0303059869;0.0299568664;0.0298948978;0.0296525702;0.0290744869;0.0281917145;0.0268964867;0.025601184;0.0245879144;0.0241384755;0.0241662965;0.0242195303;0.0241056589;0.0233496936;0.0220060346;0.0201098768;0.0180500428;0.0162734184;0.0149435942;0.0140145431;0.0131867507;0.0123177554;0.0115554538;0.0110566403;0.0107947845;0.0107785718;0.0108562037;0.0108481554;0.0107417677
American Samoa;55191;200;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Andorra;77265;470;0.2472882902;0.000097833;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.2472882902;0.2389638991;0.2241143719;0.2019277171;0.1940728585;0.1815190564;0.1700530045;0.1513026579;0.1230225977;0.091962912;0.0705577774;0.0556955509;0.0540266664;0.0547553753;0.0572826953;0.0573292016;0.0522173914;0.0473787527;0.0403827704;0.0351063919;0.0327082068;0.029883572;0.0267928671;0.0233578732;0.0206078755;0.0191437759;0.0177292926;0.0166425968;0.0142594136;0.0115467013;0.0089344771;0.0066767983;0.0054611918;0.00530645;0.0056805796;0.0058810951;0.0052504197;0.0039609217;0.0026484327;0.0015531339;0.0012138324;0.0011186951;0.0013407851;0.00152499;0.0016158292;0.0015026338;0.0012781709;0.0011097565;0.0010527205;0.0012175572;0.0014371824;0.0017109647;0.0018735961;0.0018341297;0.0015386352;0.001042554;0.0006027895;0.0003102332;0.0002188902;0.0002224885;0.0002297304;0.0002406134;0.0002514912;0.0002587176;0.0002677574;0.0002786086;0.0002949128;0.0003112076;0.0003311229;0.0003546535;0.000381794;0.0088737292;0.0178321764;0.0266117309;0.027304931;0.018674136;0.0096164908;0.0008822241;0.000097833;0;0
Angola;32866272;1246700;0.0996993508;0.0038388422;0.0523125627;0.0442477876;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0996993508;0.0629512528;0.0428406293;0.0321953341;0.024709971;0.0241136891;0.0235455259;0.0230035371;0.0224859536;0.0211028597;0.0189017454;0.0159201214;0.0130405631;0.0111366203;0.0101535859;0.0100515141;0.0099514744;0.0122722344;0.0161082405;0.0213643658;0.0256918547;0.0274226617;0.0394047734;0.0477682876;0.0552003768;0.0508341139;0.0393883185;0.0346969046;0.0357703896;0.0451375113;0.0466351394;0.0404177034;0.029883572;0.0224078424;0.0179754022;0.0162949554;0.0146999992;0.0131780718;0.0116978953;0.0132140301;0.0191994128;0.0292992406;0.0389147504;0.0425817045;0.0488502526;0.0492682046;0.0490217217;0.0425918728;0.0319850797;0.0310259848;0.0334833122;0.0437364188;0.0443340848;0.034660409;0.0212777299;0.0098147186;0.0054814241;0.0038388422;0.0063495253;0.0094439184;0.0158409783;0.0343146755;0.0523125627
Anguilla;15003;90;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Antigua and Barbuda;97929;440;0.0506998184;0.0001068662;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0506998184;0.0414664128;0.0330476141;0.0296303115;0.0306163249;0.0322067118;0.0304258404;0.0234410361;0.0148188514;0.0080586692;0.0047734053;0.0047507275;0.0047282642;0.0047060123;0.0046839689;0.004662131;0.0046404958;0.0046190605;0.0045978224;0.0045767786;0.0045559266;0.0045352637;0.0045147875;0.0042339694;0.0036956786;0.0029021401;0.0021138239;0.0015904476;0.0013289066;0.0013271429;0.001325384;0.0013236296;0.00132188;0.0013201349;0.0013183944;0.0013166585;0.0013149272;0.0013132005;0.0013114782;0.0013097605;0.0013080473;0.0013063385;0.0013046342;0.0013029344;0.0013012389;0.0012995479;0.0012978613;0.001296179;0.0012945011;0.0012928275;0.0012911583;0.0012894933;0.0012878327;0.0011791841;0.0009638565;0.0006420549;0.0003207699;0.0001068662;0;0;0;0;0;0
Argentina;45195774;2736690;0.3309713214;0.025983758;0.0436415349;0.0533343595;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.1993289392;0.2148574653;0.2196942695;0.2251982288;0.2255001877;0.2203918124;0.2249967988;0.2269532557;0.2841352271;0.3129163148;0.3309713214;0.3113235452;0.2467043809;0.2063628471;0.1689041114;0.1562269139;0.1403505636;0.1428031253;0.1361396122;0.1283202525;0.1154917818;0.101040016;0.0919225411;0.082677031;0.0762490949;0.0620514305;0.0505313366;0.050292403;0.0561446159;0.0597062738;0.0567945677;0.0484194872;0.0441497036;0.0423864157;0.0463900736;0.0481323062;0.0451337694;0.0402608712;0.0348409167;0.03325075;0.0383816306;0.0451097042;0.0527386846;0.0546699449;0.0498648012;0.0423012604;0.0349271936;0.032936459;0.0320453189;0.0320895275;0.0304200544;0.0282039908;0.0262246879;0.025983758;0.0274795955;0.0306024512;0.0334752907;0.0361347332;0.0377038973;0.0391064196;0.0415285547;0.0424901678;0.0440506561;0.0439446576;0.0431680879;0.0418635181;0.0410882319;0.0423427571;0.0466407418;0.0534945415;0.0604817153;0.0652676914;0.06504692;0.0616175195;0.0565275491;0.0527834819;0.0513539226;0.051298044;0.0506519105;0.0479058133;0.0452474885;0.0438000867;0.044846013;0.0463153489;0.0472648541;0.0460344148;0.043196403;0.0414524264;0.0412967837;0.0436415349
Armenia;2963243;28470;0.3667635668;0.0302028097;0.0327674176;0.040133305;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.3667635668;0.274028977;0.2301146101;0.2075604524;0.1927412018;0.1618765834;0.1317877583;0.1068384629;0.1091222475;0.1155628493;0.1304521114;0.1293450568;0.1148603664;0.1107931106;0.1067521518;0.108217915;0.1008760596;0.0825058722;0.0622220844;0.0430174615;0.0334045928;0.0309083857;0.0302028097;0.0324704724;0.032641672;0.0330131158;0.033018626;0.0342009786;0.0354946876;0.0370812645;0.0383771802;0.0382762013;0.0381008487;0.0395161299;0.0412888448;0.0431542185;0.0443993529;0.044735697;0.0443764341;0.0423639476;0.0398312028;0.039711159;0.0411228038;0.0459023111;0.0496784922;0.0513618084;0.051455158;0.0507652232;0.0503503646;0.0495380681;0.0487649985;0.0473898288;0.0449995609;0.0418120986;0.0403990118;0.0395900572;0.0414321524;0.0444013141;0.0470730921;0.0512882648;0.0538693654;0.0556535282;0.0560345213;0.0547527785;0.0561299724;0.0569833123;0.0597347403;0.0595009559;0.0573001167;0.0548801055;0.052823051;0.0508092142;0.0479845116;0.0431746457;0.0393440463;0.0384507388;0.0424904853;0.0491512356;0.053108056;0.0558165571;0.0515053235;0.0456957229;0.0380336465;0.0327674176
Australia;25499884;7682300;0.2680841496;0.0007696157;0.0008255752;0.0005490734;;;;;;;;;;;;;;;;;0.0384007589;0.0352537242;0.0399995331;0.0430742392;0.041904464;0.0366998511;0.0321576387;0.0281966153;0.0274226617;0.0266900961;0.0259956824;0.0253365136;0.024709971;0.0241136891;0.0235455259;0.0230035371;0.0224859536;0.0219911623;0.0215176893;0.0210641852;0.0206294122;0.0202122327;0.0198115995;0.0194265469;0.0242657814;0.036998155;0.0735547489;0.1322002831;0.1751907444;0.1946086489;0.1669095451;0.1324444991;0.1203242718;0.1317708993;0.1633205486;0.1899534016;0.2093703495;0.2235013477;0.2303417188;0.2336011594;0.2299666105;0.2281658256;0.228417311;0.2189602653;0.2258913833;0.2500325685;0.2610767624;0.2680841496;0.2439924172;0.2061013111;0.1791636258;0.1612694342;0.1531063271;0.1351553234;0.1160648058;0.0948117512;0.0779410708;0.0630901734;0.0551683604;0.0470873351;0.0404242429;0.0322302507;0.0256583859;0.0211406008;0.0185426611;0.0174748986;0.0156037423;0.0130120161;0.0100477331;0.0076955286;0.0063638858;0.0059434293;0.0061147461;0.0063691739;0.0062059034;0.0057927579;0.0046725498;0.0032707206;0.0023902849;0.0019437169;0.0020643818;0.0021225975;0.002342812;0.0022883445;0.0021958932;0.0020677;0.002025652;0.0022430232;0.0025320704;0.0030408905;0.0033382097;0.0034504082;0.0031243732;0.0027389216;0.0022840718;0.0021086868;0.0020803508;0.0020280064;0.0021917743;0.0022220501;0.0023840345;0.0023082477;0.0021135491;0.0017891385;0.0014543085;0.0013576642;0.0012849633;0.0013420163;0.0013168443;0.0013151743;0.0012900983;0.0012530399;0.0014149848;0.0016229176;0.0018187405;0.0018974644;0.0018708503;0.0017744241;0.001724793;0.0015950304;0.0014311142;0.0012216649;0.0009897698;0.0008623027;0.0007696157;0.0007804078;0.0008255752
