Country/Region;Population;Area;% Max;% Min;% Latest;% Last Day;Comments;2020-01-22;2020-01-23;2020-01-24;2020-01-25;2020-01-26;2020-01-27;2020-01-28;2020-01-29;2020-01-30;2020-01-31;2020-02-01;2020-02-02;2020-02-03;2020-02-04;2020-02-05;2020-02-06;2020-02-07;2020-02-08;2020-02-09;2020-02-10;2020-02-11;2020-02-12;2020-02-13;2020-02-14;2020-02-15;2020-02-16;2020-02-17;2020-02-18;2020-02-19;2020-02-20;2020-02-21;2020-02-22;2020-02-23;2020-02-24;2020-02-25;2020-02-26;2020-02-27;2020-02-28;2020-02-29;2020-03-01;2020-03-02;2020-03-03;2020-03-04;2020-03-05;2020-03-06;2020-03-07;2020-03-08;2020-03-09;2020-03-10;2020-03-11;2020-03-12;2020-03-13;2020-03-14;2020-03-15;2020-03-16;2020-03-17;2020-03-18;2020-03-19;2020-03-20;2020-03-21;2020-03-22;2020-03-23;2020-03-24;2020-03-25;2020-03-26;2020-03-27;2020-03-28;2020-03-29;2020-03-30;2020-03-31;2020-04-01;2020-04-02;2020-04-03;2020-04-04;2020-04-05;2020-04-06;2020-04-07;2020-04-08;2020-04-09;2020-04-10;2020-04-11;2020-04-12;2020-04-13;2020-04-14;2020-04-15;2020-04-16;2020-04-17;2020-04-18;2020-04-19;2020-04-20;2020-04-21;2020-04-22;2020-04-23;2020-04-24;2020-04-25;2020-04-26;2020-04-27;2020-04-28;2020-04-29;2020-04-30;2020-05-01;2020-05-02;2020-05-03;2020-05-04;2020-05-05;2020-05-06;2020-05-07;2020-05-08;2020-05-09;2020-05-10;2020-05-11;2020-05-12;2020-05-13;2020-05-14;2020-05-15;2020-05-16;2020-05-17;2020-05-18;2020-05-19;2020-05-20;2020-05-21;2020-05-22;2020-05-23;2020-05-24;2020-05-25;2020-05-26;2020-05-27;2020-05-28;2020-05-29;2020-05-30;2020-05-31;2020-06-01;2020-06-02;2020-06-03;2020-06-04;2020-06-05;2020-06-06;2020-06-07;2020-06-08;2020-06-09;2020-06-10;2020-06-11
Hungary;9660351;90530;0.2674222745;0.0433537095;0.0433537095;0.0029798858;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2674222745;0.2653519753;0.2343946196;0.2289109383;0.2169545504;0.2204529029;0.2257843329;0.232551298;0.2381215201;0.2344322056;0.2190685309;0.1960218973;0.1845851664;0.1738654067;0.1694294305;0.1600614675;0.1439966774;0.1269749275;0.1119708416;0.1035113159;0.1043265702;0.0992235692;0.0941844996;0.0913019965;0.0989313273;0.1230891106;0.1487526528;0.1734744682;0.1675070505;0.1383839862;0.1037617217;0.0765892231;0.0705365727;0.0734337489;0.0797229485;0.0777263427;0.0767499646;0.0759600774;0.0771214988;0.0919775088;0.099302287;0.1000903482;0.0833755258;0.0676972362;0.0603966967;0.0592023027;0.0671648733;0.069986605;0.0707035835;0.0703673428;0.0672639486;0.0590510546;0.052862523;0.054832451;0.0518102919;0.0505175017;0.0535767613;0.0547281256;0.0557413033;0.0541832185;0.0588713894;0.066956691;0.0782861272;0.0835869146;0.08113695;0.0742294381;0.0696101322;0.0689678868;0.0745315443;0.079859199;0.0754017263;0.0653979385;0.0542393302;0.0483441285;0.0481023758;0.0552769247;0.0610452183;0.0605654801;0.055624319;0.0559412783;0.0600937156;0.0638186065;0.0688219601;0.0710731074;0.0674279312;0.0629956636;0.0517668337;0.0433537095
Iceland;341243;100250;0.2454549734;0.0187508053;0.0187508053;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2290347615;0.1513578797;0.136666433;0.1498837779;0.1887764347;0.2152675729;0.2207988046;0.1915214635;0.1620751963;0.1496035424;0.1647211776;0.2031684354;0.231497167;0.2454549734;0.2158508799;0.1814672077;0.146441117;0.1241496338;0.1236540338;0.121037579;0.118345525;0.1059583876;0.0927393317;0.0842390486;0.0845685005;0.0884687062;0.0908710272;0.0894514362;0.0801122189;0.0741481412;0.0702989941;0.0633778353;0.05450518;0.046056811;0.0385523088;0.0347521117;0.0283115134;0.0245400725;0.0245099186;0.0260035065;0.0299814604;0.037902223;0.0473961503;0.044909913;0.0414767659;0.0400227277;0.0436476414;0.0385861704;0.0326714565;0.0238245844;0.0189421061;0.0202988273;0.025708985;0.0322695314;0.0292747124;0.0298047141;0.0236119729;0.02274939;0.0322894468;0.0417071978;0.0405089897;0.036789383;0.0351072148;0.0306257007;0.0284656003;0.0333441359;0.0354811431;0.037511321;0.0394055062;0.0416785663;0.0450743389;0.0500138803;0.057158706;0.06805239;0.0762246849;0.0893316897;0.1014256185;0.1047494417;0.1000542881;0.0903241855;0.0827556716;0.0801505118;0.0817147528;0.0830970558;0.0776162264;0.0651689852;0.0506111621;0.0432604818;0.0405503845;0.0434888102;0.0454655656;0.0458416384;0.0416720703;0.0312526974;0.0187508053
India;1380004385;2973190;0.2803084325;0.0793252327;0.0793252327;0.0757530289;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1258365369;0.1224522119;0.1481416716;0.1711600216;0.1759372958;0.1732867359;0.1699319411;0.1565248675;0.1649514588;0.1567650979;0.1590964374;0.1773393836;0.2197151998;0.2606469153;0.2803084325;0.2745246219;0.2410643888;0.2069062313;0.1838613863;0.1796840196;0.1618571933;0.1565776666;0.1420847705;0.1692893349;0.2126473355;0.2375506777;0.2487801352;0.2106977073;0.1991425636;0.1977260285;0.2050400308;0.2026201345;0.1733290327;0.1538773497;0.1358303004;0.1346913601;0.1295344722;0.1283758221;0.1258467768;0.1132103809;0.1083864544;0.1082228525;0.1164071718;0.119897023;0.1156605248;0.1108216553;0.1069563271;0.1041004065;0.1048384712;0.1037995091;0.1023002239;0.0981438821;0.09711134;0.0959951194;0.0988779551;0.1062478362;0.1115188623;0.1194739502;0.1241620778;0.1247335771;0.1199353213;0.1140372399;0.1068830813;0.1035242043;0.1012032137;0.0986002385;0.0944761658;0.0918753501;0.0898154285;0.0915749983;0.0962118261;0.0992889818;0.1022981051;0.1045030054;0.10530503;0.1049370852;0.1064640793;0.1046968264;0.1018048293;0.0972728009;0.0931065549;0.0912826246;0.0925672108;0.0949412574;0.095926157;0.0957693586;0.0943542219;0.0937879912;0.0946205372;0.0952158232;0.0959500541;0.0944866085;0.0912681361;0.0850004337;0.0793252327
Indonesia;273523615;1811570;0.3867459583;0.071366379;0.0985731428;0.0285289661;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3867459583;0.3378452578;0.2949045009;0.2756895242;0.2823543082;0.2972903166;0.3041347622;0.2840802678;0.2339626705;0.1994171395;0.1740486251;0.1694024084;0.1671120387;0.1627543547;0.1553936896;0.1429146147;0.1302592841;0.121863617;0.1138718697;0.111322617;0.1088828673;0.1070765941;0.1073398793;0.1107706351;0.1183986432;0.124406071;0.1315007119;0.1307908212;0.130516237;0.1290590065;0.1274299854;0.1200815286;0.1111907794;0.1054699422;0.1009821048;0.100453835;0.0955674825;0.0879228752;0.0793431953;0.0775155784;0.0796270301;0.0847946003;0.0916821737;0.0893609068;0.0835459745;0.0768107877;0.0751872984;0.0784989763;0.0819661879;0.0852587633;0.0818927812;0.0841312348;0.0855704767;0.0874995849;0.0890329841;0.0867307783;0.084544219;0.0824089249;0.0829549013;0.0810517259;0.0858820339;0.0942872028;0.0982726711;0.0973169773;0.0918429879;0.0872292617;0.0846403764;0.0868559947;0.0929318084;0.1019242759;0.1044146533;0.0978595443;0.087691448;0.0766690404;0.0720408099;0.071366379;0.076282731;0.0783208329;0.0774124692;0.0733461959;0.0718298635;0.0741800309;0.0762795711;0.0818552602;0.0865835154;0.0895814905;0.0899976795;0.0934672145;0.0985731428
Iran;83992949;1628550;0.6406625443;0.0609612523;0.0614419153;0.0124650159;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5852344215;0.608424583;0.6204582036;0.6406625443;0.6185698873;0.600099631;0.5496197254;0.4689161685;0.3914834834;0.3156090405;0.2698192716;0.2294626225;0.1880206952;0.1509039683;0.126994724;0.1225904397;0.125311868;0.1286371432;0.1259122732;0.1207091155;0.1101793311;0.1001331571;0.0974893792;0.0946983017;0.0900692662;0.0854442336;0.0861991232;0.0943472497;0.1070153295;0.1229784732;0.1363525176;0.1429046878;0.1429239752;0.138178574;0.1308302745;0.1211598458;0.1116298442;0.1014019818;0.0913903887;0.0833524968;0.0768382947;0.0716504077;0.0667893539;0.0635780618;0.0616240628;0.0609612523;0.0618791674;0.0624409842;0.0630127651;0.0631678402;0.0641787124;0.0656373682;0.0667250303;0.0667068064;0.0661651214;0.0655553232;0.0642484858;0.0640029475;0.0634872615;0.0635670243;0.0644454324;0.0654222732;0.0662529439;0.067105609;0.0679201633;0.067640452;0.0669964394;0.0664594566;0.0691096986;0.0752991745;0.0826234915;0.090034326;0.0935043542;0.0933741963;0.090352595;0.0875588012;0.0862488965;0.0862141979;0.0872847655;0.0879917566;0.0868357394;0.085444506;0.0839361829;0.0856492316;0.0868398618;0.0883810078;0.08820071;0.0843688778;0.0807710826;0.0763546707;0.0738834974;0.072074195;0.0737994552;0.0764749781;0.0797181519;0.0828941445;0.0844841244;0.0875848394;0.0905611551;0.0935906703;0.0923916452;0.0873603113;0.0791360089;0.0706518334;0.0643222763;0.0614419153
Iraq;40222493;434320;0.2703526105;0.0381411084;0.1280404704;0.0818087453;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2703526105;0.1947388999;0.1546177384;0.1493136712;0.1594232119;0.165979394;0.1467337615;0.1324243196;0.1226598446;0.1286266628;0.1283383295;0.1208465039;0.1212530868;0.1270066782;0.1460452361;0.1568489062;0.156882689;0.1391647041;0.1159205955;0.124338278;0.1420281281;0.16226197;0.1740415445;0.17075122;0.1644953936;0.1578705006;0.1551480608;0.1435045047;0.1300736109;0.1119528003;0.0950775528;0.088349067;0.0936013939;0.1062980326;0.1117259567;0.1092527058;0.1035970723;0.0860795091;0.0698579885;0.0606598885;0.0534746393;0.0472961752;0.0400174577;0.0381411084;0.0420010463;0.0525584873;0.0622633311;0.0716385584;0.0786449514;0.0758117855;0.081383519;0.0879829964;0.0943966971;0.1003666991;0.1010975811;0.0997510399;0.1044893039;0.1136275109;0.1146344131;0.1105983355;0.1015083453;0.0931950573;0.0865544517;0.082953962;0.077886033;0.0748174666;0.0766506688;0.0758187361;0.0811395582;0.0845895526;0.0915482244;0.0977679349;0.0965944019;0.0916980432;0.0874744158;0.0936892305;0.0961125044;0.0951078228;0.0915776966;0.0929922661;0.1032274349;0.1150300827;0.120188379;0.1173542085;0.1177921629;0.1169680773;0.1237757437;0.1285096683;0.124157981;0.1150627835;0.1172548464;0.1277628558;0.1397416864;0.1549491618;0.1628593548;0.1665701726;0.1598560982;0.1457436225;0.1280404704
Ireland;4937786;68890;0.4078244609;0.0288013386;0.0288013386;0.0002774365;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1968379298;0.2721523004;0.362961884;0.4078244609;0.3973859665;0.3324413964;0.2858202606;0.2492420585;0.3131789179;0.3703842322;0.4003708278;0.3727334234;0.2782857205;0.2226384876;0.1921335147;0.1940403262;0.1904742526;0.182465918;0.1643857511;0.1479324749;0.1323195074;0.1184378441;0.1187958057;0.1174467447;0.1179752126;0.1180132499;0.1161214468;0.1115402714;0.1042314171;0.100323888;0.11524021;0.1381571045;0.160155086;0.1697141685;0.1568433143;0.1393416242;0.1231577339;0.1155179594;0.1050009415;0.0911461849;0.0789356062;0.0654318939;0.0563829775;0.0545411179;0.0636225681;0.0719014336;0.0749199376;0.0737540313;0.0683238289;0.0632723311;0.0575510583;0.054419026;0.0525288395;0.0525189554;0.0531478633;0.052284025;0.0528044631;0.0561661342;0.0537382996;0.0496660828;0.0528279428;0.0559335399;0.0558455896;0.0567844518;0.0582597831;0.0630482806;0.0732040035;0.076548904;0.0661670818;0.0514135304;0.0380946905;0.0352949455;0.0365495641;0.04237829;0.049269791;0.0518339849;0.0484399919;0.0453897536;0.0539829889;0.0547937757;0.0546598687;0.053430137;0.0586517118;0.0615166973;0.0624668145;0.0584818086;0.0554284091;0.0515027087;0.0458208932;0.044649897;0.0360095783;0.0321870393;0.0288013386
Israel;8655535;21640;0.3943672849;0.0259117025;0.0978105804;0.0116589485;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3269893199;0.3943672849;0.3888310525;0.3014205059;0.2263727721;0.1634229977;0.1590136127;0.177019153;0.2322638463;0.2447924505;0.2336089422;0.2031116126;0.1962889689;0.2267902044;0.2671481296;0.3092717222;0.3031998146;0.2784745051;0.3042402765;0.3243859558;0.3339938377;0.3219220858;0.2479609795;0.1974540874;0.1602756996;0.1541039419;0.1475707323;0.1384298776;0.1269379188;0.1126229905;0.0943562833;0.0793352203;0.0752326526;0.0660255577;0.060399973;0.0605950809;0.0654006481;0.0671569406;0.0712197362;0.0742241568;0.0793532665;0.0791096564;0.0712956479;0.0641368162;0.058629532;0.0548685601;0.0557648881;0.0653864718;0.0751607939;0.0790541453;0.0752950438;0.0674140771;0.055877127;0.0506781384;0.0460225014;0.043627633;0.0441319288;0.0431152235;0.0378360707;0.0310280229;0.0284643623;0.0259117025;0.0298053728;0.0383900515;0.0424047833;0.0403445414;0.0403108715;0.036603432;0.0382476299;0.0478603018;0.0522328706;0.0472379625;0.0446736143;0.0458905383;0.0451893445;0.0539826083;0.0565858943;0.0537836272;0.0522142957;0.0564386444;0.061609455;0.067983191;0.0868354276;0.1036376315;0.1383296251;0.1460850411;0.133503833;0.1182128605;0.1146586297;0.1137428376;0.1151282811;0.1053615065;0.1002256238;0.0981707493;0.0988074389;0.0965990383;0.0978105804
Italy;60461826;294140;0.5823968385;0.0481245806;0.0595046194;0.0016075466;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5823968385;0.4654835894;0.4050706845;0.3943842572;0.3669999732;0.3400167245;0.3106920696;0.2737929906;0.2533949329;0.2420090959;0.2500314845;0.2540804687;0.2475184115;0.2349509373;0.2197466024;0.2064871411;0.2062384678;0.2041187979;0.1982890431;0.1826712407;0.1671124726;0.1571483284;0.1527253946;0.1558434489;0.1578144807;0.1520335284;0.13637959;0.1203200289;0.1087896252;0.1021471491;0.1010718697;0.0998783429;0.0941417303;0.0858998159;0.077049808;0.0719547039;0.0710245238;0.0735203165;0.0755208869;0.0749203283;0.072053813;0.0679966871;0.0660619868;0.0667900686;0.0713236608;0.0762070953;0.0782495574;0.0763307436;0.071912391;0.0674065422;0.0652080845;0.0677515591;0.0715794217;0.0719919052;0.0687399071;0.0649096814;0.0643930865;0.0661461462;0.0695516577;0.0709536101;0.0680213234;0.0629118158;0.0589814272;0.0579901535;0.0592426757;0.0609385067;0.0621575622;0.0597592462;0.0563854648;0.0540364908;0.0521863112;0.0546082186;0.0580620958;0.0599827514;0.0574243753;0.0542042857;0.0540783637;0.0570865631;0.0613425541;0.0637918414;0.062819699;0.0584016771;0.0550253616;0.0535662767;0.0553657634;0.0583107197;0.0606797604;0.061573998;0.0590871434;0.0588254503;0.0544692779;0.0542842729;0.0579911342;0.0645044897;0.0672166951;0.0622836397;0.0564165011;0.0505127635;0.0481245806;0.0502182465;0.0556156494;0.0615810842;0.0606977307;0.057793602;0.0589242966;0.0595046194
Ivory Coast;26378274;318000;0.5393403444;0.0511088242;0.1015197675;0.0533365224;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5393403444;0.4798836339;0.2967820079;0.2249598856;0.1706407184;0.1707673462;0.1336660307;0.0942662033;0.0697932947;0.0682224158;0.083821559;0.1100894171;0.1463793063;0.1591128532;0.1648035777;0.1545275465;0.1592404372;0.1525312089;0.1388043237;0.1209337295;0.09699761;0.0708289774;0.0511088242;0.0563700637;0.074614768;0.108681817;0.1194586783;0.107745064;0.0950193772;0.0849671419;0.0927832127;0.0995857216;0.0977873514;0.0786405234;0.0611714999;0.0525706142;0.0603867129;0.0782323186;0.0854653424;0.0831951379;0.0746136929;0.0718804804;0.0744546139;0.0866798766;0.0914854054;0.0932488766;0.0878182536;0.0839305703;0.09199035;0.1039821513;0.1098502783;0.1009371737;0.0887191425;0.0712454292;0.0618286709;0.0569679569;0.0615989545;0.0711103304;0.080249594;0.0758780855;0.0611399957;0.0573189294;0.0619643424;0.0797706608;0.0984253888;0.113875639;0.1162130706;0.1006662549;0.0904422381;0.0929346819;0.0983040495;0.1063433596;0.115376592;0.1163381587;0.1180504711;0.1139918315;0.1065885823;0.1015197675
Jamaica;2961167;10830;0.2884754012;0.0225912729;0.0760698415;0.0049342105;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1071739962;0.1044105427;0.0949234192;0.0846552908;0.0875001422;0.0979980871;0.1353710144;0.1345357594;0.1142651241;0.1030255201;0.1018267346;0.1232748359;0.1415388701;0.1400178904;0.1277861413;0.1133900393;0.1040690199;0.0977382715;0.0959538227;0.074983149;0.0515343825;0.0299635854;0.0280326141;0.0414004247;0.098112314;0.1744764722;0.2473821676;0.2884754012;0.2589615841;0.1997179929;0.1522291836;0.1428541746;0.1441564358;0.1342106353;0.1110189795;0.1020928311;0.1041122687;0.1144180683;0.1202933154;0.111269728;0.0932665686;0.0811471824;0.0732639682;0.0726779114;0.0764993536;0.0600752742;0.0377757282;0.0284595959;0.0225912729;0.02758433;0.0376721848;0.0391753163;0.0391762888;0.0354855147;0.0366513975;0.0288558291;0.0377186847;0.0449507373;0.0555604464;0.062648834;0.06679385;0.076114498;0.0750359237;0.0944285008;0.1170603282;0.1164706314;0.0985728734;0.0876118366;0.0815849458;0.0775624481;0.0750765331;0.068848071;0.065603672;0.063801384;0.0560463783;0.0458431394;0.0396831132;0.0365697165;0.0365891604;0.0371502238;0.0474644605;0.0608137517;0.0760698415
Japan;126476461;364555;0.3346447856;0.0279926902;0.0637331077;0.0023912283;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1049575283;0.0601616891;0.0414026786;0.0420038503;0.0428912726;0.0399061664;0.0358784898;0.0357661146;0.0376995727;0.0469622831;0.1097257295;0.1912427918;0.2804473952;0.3346447856;0.3055084181;0.2386171066;0.1827664898;0.1605237371;0.166105466;0.1701240467;0.1654164916;0.1491852521;0.1298456448;0.1167620001;0.1149849113;0.1139424826;0.1014628637;0.091870273;0.0948960567;0.1073976276;0.1275100467;0.1470519319;0.1612102405;0.1543261182;0.1335084989;0.1231909437;0.11932117;0.1194872825;0.1117677649;0.1081510442;0.1017182296;0.0959618449;0.082772827;0.0631842234;0.0524534753;0.0545513189;0.0734503932;0.0862649461;0.1046711798;0.1137514575;0.1173790691;0.1242837339;0.1356338468;0.1543523453;0.1618607727;0.1510446368;0.1242378126;0.1135278481;0.1179086708;0.1406221641;0.1619798837;0.1643144172;0.1543762614;0.1355844032;0.1253648891;0.124345747;0.143082093;0.1593464206;0.1607401956;0.1446893318;0.1270699379;0.1048178318;0.0974264717;0.1031526795;0.109556673;0.1064054467;0.085373485;0.0638087883;0.051257379;0.0605344772;0.0725231299;0.0826954448;0.081636982;0.0678464027;0.0507182819;0.0354685392;0.0279926902;0.03320012;0.0422178157;0.0601814037;0.0623483128;0.0619362667;0.0653200871;0.0592846499;0.0530140164;0.048218103;0.0599000332;0.0448513176;0.0453982079;0.0469123677;0.0485538722;0.0491842501;0.0516666515;0.0473658137;0.0442206868;0.0414074979;0.0409215459;0.0453884205;0.0497143456;0.0577445836;0.0549689291;0.0540363201;0.0532384332;0.0476829532;0.0454457948;0.0407852846;0.051262769;0.0665011189;0.0809917053;0.0898326225;0.0819506713;0.0910489387;0.0894935873;0.0869733315;0.0848395153;0.0816096978;0.076013916;0.0637331077
Jordan;10203134;88780;0.304173559;0.0324608863;0.1175786049;0.0312862109;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.304173559;0.216450452;0.1763983465;0.1582554032;0.1623647864;0.1644350499;0.1529738746;0.1346937786;0.1012597886;0.0759898233;0.0528519926;0.0462254992;0.0482080431;0.0555273616;0.0666842028;0.0716193955;0.0750901364;0.0629309805;0.0600383009;0.0567013667;0.0540242272;0.059262032;0.0557531411;0.0502272025;0.042111861;0.044755414;0.0435878173;0.0432463235;0.0575878593;0.0630034439;0.0694651179;0.0747820878;0.08401309;0.077662372;0.0710590398;0.0649929985;0.0588740443;0.052853383;0.0473862462;0.036451384;0.0376353387;0.0469252039;0.0577282053;0.0680849013;0.0676787797;0.0830843681;0.0896617748;0.1188924269;0.1471716246;0.1592012172;0.1535644843;0.1497662528;0.1364302604;0.1173088092;0.0908708327;0.0666562519;0.0551320787;0.0564690173;0.0639242285;0.0735379761;0.0902189437;0.0980159855;0.0970308354;0.0849256945;0.0687103462;0.0490817069;0.0376954534;0.0324608863;0.0349457379;0.0368333354;0.0365021983;0.0386512381;0.0501568488;0.0662939882;0.0783311371;0.0901675759;0.0996839021;0.1130099278;0.1164023936;0.1248390052;0.1217780549;0.1175786049
Kazakhstan;18776707;2699700;0.3362539647;0.0457722048;0.0575713384;0.0415196336;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2004804806;0.1180339887;0.109552714;0.1015935922;0.13103423;0.1873485718;0.2670456119;0.3352866854;0.3362539647;0.314011068;0.2238630994;0.1669234025;0.1337175405;0.1264831419;0.1271374159;0.124675402;0.1228931614;0.111404411;0.1014924193;0.0845512167;0.0822096652;0.0847536485;0.0989253271;0.1246241531;0.1436069495;0.1533477446;0.1416691681;0.1289214992;0.115559824;0.1083655314;0.104719699;0.1062002798;0.1112687504;0.1136539622;0.1121631164;0.1055296336;0.1001417059;0.0939789488;0.087089349;0.0890889282;0.0981437288;0.1042805605;0.1052896322;0.1003027593;0.0891261667;0.0763914122;0.0760427442;0.0821820179;0.08935647;0.0884217018;0.0812778479;0.0705455297;0.0602833557;0.0570302548;0.0604964684;0.0697445941;0.0744993177;0.0906024716;0.1122014647;0.1292734821;0.121220756;0.1080684591;0.108378499;0.115067024;0.1222013841;0.1125562234;0.0971214202;0.0771344813;0.0672682789;0.0669593497;0.0754823661;0.0947713879;0.0988344555;0.0943093088;0.0871047834;0.0828065135;0.0684092183;0.0545996322;0.0504226979;0.0457722048;0.0490797865;0.0575713384
Kenya;53771296;569140;0.2670061986;0.0360196817;0.0876303877;0.0391079509;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.218313294;0.1704576179;0.1453655826;0.122726003;0.1341246395;0.1703086177;0.2302313205;0.2668021475;0.2670061986;0.2202171805;0.1585890896;0.1265454381;0.1090180246;0.0988991471;0.0818648438;0.0568314253;0.0404740995;0.0360196817;0.0411137042;0.0558089061;0.0754777732;0.08507494;0.087673144;0.0978038177;0.1087513473;0.1120605673;0.1064542824;0.1000447049;0.0963526341;0.0950622054;0.0924366119;0.0856520296;0.0781177881;0.0705794401;0.0680290505;0.0730256797;0.0822259057;0.095190072;0.1116363059;0.1289218912;0.1387855423;0.1498725981;0.1486758667;0.1260316712;0.1027622018;0.0842001664;0.0759901788;0.0725967862;0.0687779301;0.0636460488;0.0676447693;0.0798227472;0.0958646712;0.1115403597;0.1202185893;0.1227110932;0.1255500509;0.1275371674;0.1181596754;0.0978234552;0.0835496307;0.0871973965;0.1055075615;0.1261651916;0.144215958;0.1469080617;0.1321589131;0.1089726184;0.0892915856;0.083815536;0.0868069771;0.0942028961;0.0979486569;0.0997156089;0.095699413;0.0921578188;0.0876303877
Korea, South;51269185;97230;0.7951685853;0.0192931409;0.0763449497;0.0046873692;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.116572549;0.1268946737;0.1236532447;0.1117850331;0.0841264889;0.0620004372;0.0526050643;0.0530742101;0.0443519364;0.030260711;0.0196365892;0.0192931409;0.0285124827;0.1478761088;0.3046917544;0.4964749423;0.7355424668;0.7951685853;0.7676431048;0.6094621922;0.4365706801;0.346344089;0.3054897192;0.319769928;0.3189064434;0.2958990649;0.255357777;0.2044886105;0.1662192288;0.1342537342;0.1112410527;0.0921067726;0.0744990101;0.0582708029;0.0433573176;0.0324388262;0.0278302427;0.0291241504;0.0293112768;0.0300795184;0.030811906;0.0320608805;0.0375971131;0.0483300321;0.0644519683;0.076959895;0.0836318521;0.0775337592;0.0723119224;0.0630537374;0.0604810603;0.0655058951;0.0744533604;0.0793986024;0.0781147371;0.0754167535;0.0769248165;0.0735775451;0.0739196624;0.0755726685;0.0684874889;0.0611236729;0.0549561858;0.0490294454;0.0438705675;0.0422046355;0.0402115989;0.0375840849;0.0384985997;0.0405015365;0.0430194123;0.0454547528;0.0486523646;0.0508205193;0.0472618418;0.0425667625;0.0404800568;0.0399202318;0.0411940851;0.0458628662;0.0492141878;0.0517447651;0.0556107832;0.0595613282;0.0602175255;0.0581974061;0.0573057187;0.0573002771;0.0629667425;0.0624549286;0.0525326581;0.0468818343;0.0506933933;0.0717078854;0.0996310294;0.1283000822;0.1401187273;0.1313771689;0.1199439394;0.1069016464;0.0973071771;0.0835399788;0.0678856525;0.0570971333;0.0550582668;0.0581445096;0.060901248;0.0647814171;0.0708777161;0.0716663698;0.0740150058;0.0805236615;0.0990364893;0.1184417518;0.1243360286;0.1114520155;0.0912926128;0.0785435007;0.0746736051;0.0761550218;0.076809774;0.0762993064;0.0762727987;0.0747340941;0.07320514;0.0753530932;0.0763449497
